# LNAmplifier EEPROM Calibration Data
# Generated: 2026-02-03 21:20:22
# Point Count: 201
#
Frequency_Hz,Filter1_Gain_dB,Filter2_Gain_dB,Filter3_Gain_dB,Filter4_Gain_dB,Filter5_Gain_dB,Filter6_Gain_dB,Filter7_Gain_dB,Filter8_Gain_dB
50.948898,60.306255,60.300358,60.293491,60.296383,44.807228,44.805233,44.799179,44.803669
54.782261,60.31723,60.332973,60.332855,60.319809,44.831913,44.835644,44.82737,44.831203
58.904041,60.354656,60.351479,60.35059,60.354939,44.858326,44.857151,44.849819,44.854748
63.335945,60.368614,60.375755,60.354321,60.374485,44.87846,44.878204,44.874203,44.876945
68.101303,60.376652,60.399567,60.399059,60.392094,44.897629,44.895218,44.890045,44.893894
73.225197,60.397896,60.399433,60.390282,60.392834,44.912384,44.91151,44.906296,44.913021
78.734612,60.425461,60.423534,60.40921,60.402855,44.927425,44.923973,44.919617,44.923302
84.658554,60.445274,60.430996,60.421223,60.432659,44.940659,44.936024,44.930775,44.938614
91.028214,60.435055,60.447399,60.476048,60.437599,44.950317,44.948631,44.94157,44.949017
97.877113,60.466625,60.451591,60.442978,60.462906,44.960773,44.958565,44.953541,44.959026
105.241325,60.479542,60.46154,60.451107,60.437614,44.96994,44.966312,44.961372,44.966999
113.159615,60.475491,60.475426,60.463699,60.459023,44.973392,44.974804,44.970825,44.972023
121.673668,60.473667,60.456223,60.472023,60.454483,44.979794,44.980869,44.9762,44.977608
130.828323,60.479347,60.489513,60.458946,60.493404,44.986641,44.986214,44.979328,44.986073
140.671753,60.44339,60.485474,60.497547,60.477551,44.992233,44.99202,44.983879,44.988712
151.255814,60.484509,60.48217,60.484203,60.485699,44.995068,44.995441,44.989506,44.993488
162.636200,60.498703,60.479591,60.483925,60.501385,45.000217,45.000511,44.994457,44.999241
174.872833,60.505238,60.488052,60.483952,60.483681,45.002693,45.001259,44.999397,44.999451
188.030151,60.511486,60.52388,60.482643,60.509655,45.005089,45.005398,45.000591,45.003124
202.177414,60.523609,60.513275,60.504681,60.519897,45.009747,45.010277,45.003342,45.007717
217.389114,60.518436,60.507984,60.505398,60.506916,45.012157,45.011261,45.007362,45.010986
233.745331,60.508202,60.504673,60.501789,60.492065,45.016857,45.012611,45.007492,45.011913
251.332184,60.499207,60.507076,60.524017,60.507355,45.0154,45.016449,45.011936,45.012711
270.242249,60.519028,60.503025,60.515495,60.505081,45.018505,45.018703,45.012123,45.017063
290.575104,60.513531,60.500511,60.520435,60.528835,45.021034,45.019222,45.013187,45.015598
312.437775,60.543648,60.519001,60.504459,60.512318,45.018719,45.018833,45.012699,45.019417
335.945404,60.510445,60.52536,60.526024,60.507458,45.021019,45.02256,45.015293,45.020546
361.221710,60.536461,60.505955,60.512577,60.506752,45.023495,45.024517,45.018887,45.020786
388.399811,60.519299,60.5182,60.517784,60.511044,45.023754,45.024323,45.01836,45.023014
417.622742,60.523067,60.520733,60.518559,60.508194,45.025368,45.023636,45.01915,45.020702
449.044434,60.510071,60.509792,60.524303,60.517715,45.025276,45.02589,45.021103,45.023495
482.830231,60.533169,60.521603,60.509804,60.513752,45.024918,45.023602,45.019844,45.026127
519.158081,60.510998,60.516121,60.519512,60.512177,45.027676,45.026875,45.020718,45.024651
558.219177,60.526249,60.523922,60.51667,60.528801,45.02702,45.028259,45.021362,45.024799
600.219238,60.51651,60.526432,60.521683,60.506245,45.0285,45.027687,45.022579,45.025993
645.379333,60.503365,60.525818,60.534992,60.519043,45.028744,45.027275,45.02187,45.027504
693.937256,60.527855,60.521938,60.509197,60.508877,45.0285,45.028019,45.024334,45.024078
746.148621,60.54026,60.537655,60.534534,60.506187,45.029339,45.029892,45.023491,45.026779
802.288391,60.530785,60.537354,60.519707,60.522209,45.02924,45.02866,45.025417,45.025341
862.652039,60.525635,60.529518,60.508453,60.505943,45.030697,45.027977,45.023769,45.025288
927.557434,60.524353,60.540783,60.510414,60.52388,45.030403,45.031235,45.023708,45.025459
997.346252,60.545734,60.520142,60.515671,60.515083,45.028633,45.030132,45.024174,45.026798
1072.385864,60.513924,60.522804,60.500217,60.514595,45.030823,45.030556,45.023319,45.027103
1153.071533,60.515049,60.523441,60.527126,60.522793,45.031002,45.030319,45.022415,45.026428
1239.827881,60.519142,60.523476,60.517872,60.511059,45.029938,45.032207,45.023003,45.026997
1333.111694,60.519218,60.536175,60.532093,60.52943,45.031296,45.029858,45.024372,45.023739
1433.414185,60.532768,60.536804,60.526554,60.528496,45.032146,45.028652,45.024712,45.023792
1541.263306,60.520622,60.521812,60.522659,60.520256,45.030933,45.030087,45.022884,45.024532
1657.227051,60.531864,60.528477,60.52858,60.529312,45.02903,45.030266,45.022778,45.023922
1781.915649,60.521328,60.525482,60.507469,60.516968,45.031277,45.026958,45.023796,45.024654
1915.985840,60.529724,60.533875,60.517151,60.515423,45.032318,45.029617,45.022583,45.020523
2060.143311,60.537479,60.524521,60.516262,60.524132,45.030937,45.028294,45.022991,45.022903
2215.147217,60.517342,60.520828,60.524086,60.529896,45.029732,45.029415,45.023216,45.021957
2381.813477,60.541519,60.526226,60.507126,60.536438,45.02869,45.029198,45.023403,45.019512
2561.019531,60.542801,60.533195,60.522514,60.522743,45.030483,45.03019,45.023277,45.018925
2753.708984,60.53558,60.508808,60.520805,60.52169,45.029251,45.02837,45.022663,45.018509
2960.896240,60.527866,60.533035,60.513752,60.514023,45.030231,45.032276,45.022331,45.019123
3183.672363,60.513855,60.551853,60.530025,60.490795,45.04171,45.042374,45.034828,45.032555
3423.209717,60.547504,60.549309,60.545525,60.515598,45.042145,45.040741,45.033802,45.025719
3680.769775,60.530354,60.548187,60.524216,60.538773,45.041763,45.043304,45.034954,45.029301
3957.708496,60.582104,60.510124,60.555408,60.526424,45.045132,45.042145,45.036015,45.022732
4255.483887,60.53368,60.565937,60.535286,60.552113,45.044731,45.038357,45.031811,45.022785
4575.663574,60.57156,60.502213,60.510605,60.503685,45.043121,45.042881,45.036114,45.021904
4919.933594,60.520947,60.542336,60.519501,60.497986,45.043484,45.04509,45.035095,45.019951
5290.106445,60.570953,60.523098,60.529469,60.508419,45.041969,45.041157,45.034916,45.013966
5688.130371,60.562145,60.541946,60.517761,60.488102,45.044502,45.040127,45.03006,45.016068
6116.101562,60.542027,60.537189,60.530663,60.541195,45.045395,45.040001,45.026882,45.007168
6576.273438,60.52095,60.507072,60.519405,60.501263,45.043808,45.039345,45.033749,45.00906
7071.067871,60.536015,60.530849,60.521793,60.495106,45.042175,45.045113,45.027531,45.002003
7603.090332,60.507412,60.55278,60.511162,60.515285,45.045357,45.041325,45.028046,44.995537
8175.142090,60.552616,60.531719,60.491695,60.509998,45.043758,45.04483,45.030697,44.986141
8790.234375,60.501915,60.536846,60.529144,60.488655,45.044346,45.044674,45.026852,44.985687
9451.605469,60.527042,60.546707,60.550163,60.455242,45.042053,45.041153,45.026001,44.973934
10162.738281,60.553459,60.546276,60.548599,60.439434,45.039993,45.041508,45.026749,44.965103
10927.375977,60.537159,60.514545,60.493233,60.473602,45.046188,45.040257,45.026691,44.956314
11749.544922,60.520336,60.530228,60.526543,60.401356,45.041664,45.043472,45.022614,44.939117
12633.573242,60.540646,60.52861,60.531113,60.453163,45.043079,45.038471,45.018871,44.925476
13584.115234,60.551857,60.516762,60.499477,60.431477,45.041943,45.04324,45.021248,44.901752
14606.174805,60.553917,60.533123,60.517666,60.369694,45.04528,45.041252,45.013893,44.875595
15705.133789,60.539326,60.508892,60.505669,60.342995,45.041229,45.044292,45.013187,44.837051
16886.777344,60.524281,60.520592,60.50716,60.305695,45.044804,45.041664,45.013691,44.790199
18157.328125,60.560009,60.543629,60.527195,60.23885,45.045288,45.04179,45.008129,44.722641
19523.474609,60.543545,60.558445,60.516785,60.115593,45.040905,45.039509,45.004536,44.632977
20992.408203,60.518749,60.540382,60.479706,60.01313,45.039867,45.044548,45.003773,44.498482
22571.863281,60.507198,60.515076,60.478798,59.818909,45.039612,45.044163,44.998726,44.310028
24270.154297,60.567329,60.5121,60.476311,59.551174,45.042862,45.041809,44.993008,44.052628
26096.226562,60.505394,60.574932,60.495308,59.209217,45.04258,45.041676,44.987549,43.694717
28059.689453,60.544708,60.538246,60.465298,58.688629,45.043552,45.043194,44.982109,43.200401
30170.880859,60.541664,60.50201,60.476101,58.025547,45.04697,45.043831,44.975628,42.5443
32440.919922,60.535606,60.527241,60.461803,57.198105,45.044167,45.042042,44.970127,41.706284
34881.753906,60.534782,60.542007,60.457024,56.13887,45.040279,45.040432,44.955437,40.679996
37506.234375,60.543869,60.535423,60.420273,54.967823,45.038582,45.042675,44.945999,39.464081
40328.179688,60.52544,60.509567,60.452686,53.544704,45.043427,45.043568,44.931126,38.082829
43362.445312,60.537071,60.537899,60.39159,52.033123,45.043167,45.0452,44.910225,36.56287
46625.007812,60.528408,60.555058,60.353737,50.431511,45.042301,45.042988,44.884285,34.940163
50133.042969,60.562817,60.500759,60.330166,48.701611,45.04274,45.046593,44.854012,33.237324
53905.019531,60.534355,60.53891,60.291389,46.979389,45.043636,45.045509,44.811668,31.482046
57960.796875,60.51754,60.528572,60.230164,45.155746,45.04472,45.049141,44.74955,29.686604
62321.730469,60.524384,60.516438,60.157532,43.359261,45.041405,45.043316,44.658691,27.86153
67010.773438,60.534416,60.531956,60.006435,41.503586,45.045204,45.046753,44.530731,26.020565
72052.625000,60.521542,60.513046,59.818459,39.654854,45.044113,45.043369,44.349819,24.166155
77473.820312,60.522511,60.5467,59.574173,37.758392,45.040733,45.047569,44.093925,22.302601
83302.898438,60.536472,60.506599,59.20686,35.93811,45.042103,45.043762,43.737343,20.434652
89570.554688,60.527046,60.515289,58.707039,34.03104,45.043385,45.041931,43.247005,18.560789
96309.781250,60.50597,60.522301,58.095856,32.141243,45.044846,45.04472,42.586266,16.694511
103556.070312,60.57196,60.494614,57.168991,30.297752,45.041183,45.044632,41.737331,14.806765
111347.562500,60.495239,60.537891,56.156403,28.40925,45.044865,45.047211,40.696484,12.928282
119725.273438,60.496197,60.565483,54.940639,26.573008,45.043362,45.052006,39.462227,11.05662
128733.328125,60.506683,60.533714,53.53891,24.644764,45.041374,45.050701,38.066219,9.177846
138419.140625,60.548454,60.549305,52.009842,22.766596,45.046528,45.05183,36.533356,7.286442
148833.703125,60.532925,60.553585,50.367767,20.897596,45.040321,45.051868,34.89893,5.436571
160031.859375,60.537544,60.548229,48.669376,19.017641,45.044773,45.053291,33.182137,3.542235
172072.546875,60.548294,60.568932,46.888496,17.148903,45.047977,45.059574,31.418318,1.648367
185019.187500,60.525105,60.565899,45.074963,15.272365,45.044601,45.059612,29.613094,-0.21795
198939.906250,60.52615,60.531681,43.25798,13.432894,45.04594,45.064819,27.782679,-2.102473
213908.015625,60.555237,60.53817,41.407436,11.541296,45.050022,45.07415,25.944681,-3.947958
230002.312500,60.527828,60.580193,39.542561,9.58269,45.044735,45.070393,24.085829,-5.833918
247307.531250,60.515755,60.545101,37.705357,7.640098,45.047226,45.07143,22.223875,-7.741594
265914.781250,60.516479,60.58057,35.843613,5.788368,45.049473,45.073807,20.34831,-9.630033
285922.062500,60.54747,60.564091,33.953888,3.999032,45.050461,45.08007,18.479212,-11.493334
307434.656250,60.562946,60.570221,32.081116,2.043497,45.049454,45.079166,16.604273,-13.325124
330565.812500,60.589424,60.539104,30.177481,0.228689,45.051456,45.075695,14.723709,-15.272689
355437.375000,60.524658,60.60154,28.290293,-1.678599,45.051983,45.072342,12.854292,-17.195549
382180.250000,60.547718,60.565239,26.409544,-3.459431,45.051804,45.069675,10.979139,-18.815231
410935.250000,60.541496,60.564831,24.578804,-5.56433,45.048328,45.055027,9.099031,-20.581614
441853.750000,60.543552,60.519688,22.688555,-7.702766,45.046486,45.035496,7.218616,-22.743071
475098.531250,60.507427,60.453194,20.74823,-9.002082,45.044025,44.996372,5.351916,-24.040657
510844.656250,60.545803,60.398399,18.931334,-11.840611,45.044647,44.930309,3.472044,-25.867472
549280.250000,60.492474,60.283703,17.072937,-12.050258,45.041042,44.817852,1.589592,-27.426081
590607.750000,60.485931,60.067554,15.101982,-14.066664,45.036083,44.635773,-0.307047,-29.683952
635044.687500,60.485668,59.762238,13.309999,-16.770622,45.03091,44.337555,-2.206914,-30.981995
682825.062500,60.472481,59.320965,11.344254,-17.555222,45.02425,43.863731,-4.096275,-33.593792
734200.375000,60.443573,58.563107,9.513623,-19.585985,45.012661,43.140308,-5.997139,-34.623234
789441.125000,60.423977,57.490055,7.520726,-18.593721,44.99955,42.102699,-7.866894,-34.370773
848838.187500,60.391411,56.088352,5.559654,-21.190876,44.982121,40.713276,-9.744357,-34.836235
912704.187500,60.318199,54.344212,3.607454,-20.337584,44.959938,38.991379,-11.601263,-37.405308
981375.500000,60.28154,52.29921,1.841036,-21.709732,44.930984,36.986958,-13.340622,-39.01738
1055213.500000,60.199673,50.059372,-0.179653,-25.147505,44.89558,34.774754,-15.158571,-36.406479
1134607.125000,60.100266,47.627964,-1.530901,-22.04287,44.84819,32.414486,-17.008093,-37.83601
1219974.250000,60.044529,45.127308,-3.598119,-24.966913,44.786572,29.955658,-19.10714,-37.087971
1311764.250000,59.87431,42.554752,-5.928874,-25.984575,44.714851,27.423655,-20.518456,-39.961277
1410460.625000,59.686497,39.886814,-7.810343,-36.245319,44.622772,24.838789,-22.667231,-40.044224
1516582.750000,59.48629,37.208767,-9.711438,-27.761442,44.498135,22.215059,-24.434137,-43.141453
1630689.375000,59.237961,34.374935,-11.448785,-31.125616,44.349342,19.542206,-26.475256,-41.961979
1753381.375000,58.897324,31.584255,-12.739447,-26.710032,44.162312,16.829498,-28.18704,-46.855011
1885304.750000,58.574142,28.681709,-16.628244,-27.026447,43.936115,14.059865,-29.725603,-42.273251
2027153.750000,58.159687,25.718063,-17.785435,-32.407944,43.66745,11.242751,-31.333572,-44.425117
2179675.500000,57.655422,22.638662,-17.496307,-29.14382,43.335037,8.382241,-34.219486,-57.287651
2343673.000000,57.061855,19.493692,-20.271099,-30.192289,42.948269,5.443907,-34.776043,-48.320129
2520009.250000,56.375168,16.269035,-19.48633,-36.819649,42.492577,2.43728,-33.632599,-45.371426
2709613.250000,55.575966,13.017035,-21.649544,-37.036572,41.981987,-0.614755,-36.994576,-43.637775
2913482.750000,54.696728,9.61652,-21.045128,-25.628994,41.40897,-3.730882,-38.785732,-42.760021
3132691.250000,53.731316,6.070793,-21.767742,-33.146935,40.774849,-6.903061,-39.248516,-40.522236
3368393.000000,52.708954,2.511168,-26.503788,-22.243576,40.091187,-10.08968,-39.038498,-40.20887
3621828.750000,51.599682,-1.258875,-25.559193,-27.898857,39.353531,-13.36586,-39.581596,-39.511181
3894332.750000,50.426273,-4.601174,-31.04907,-27.541313,38.581734,-16.825878,-42.702568,-42.146858
4187339.750000,49.184235,-8.528297,-26.827339,-25.922569,37.780766,-20.015129,-40.861832,-46.817642
4502392.500000,47.920895,-11.947751,-26.039951,-30.373493,36.951382,-23.184938,-41.198887,-50.276775
4841149.500000,46.614731,-14.674121,-33.931816,-27.564734,36.11166,-27.134832,-41.773315,-40.603142
5205394.500000,45.307144,-22.358665,-29.174828,-26.11673,35.25666,-29.968437,-42.22665,-37.985867
5597045.000000,43.922459,-24.017935,-29.120668,-37.868835,34.40453,-32.813931,-40.61272,-41.329857
6018163.000000,42.590206,-24.577963,-23.69882,-31.501348,33.554722,-36.740768,-42.945473,-42.974121
6470965.500000,41.243546,-34.03598,-29.676266,-41.797661,32.722237,-39.590015,-39.571983,-43.386223
6957837.000000,39.823944,-23.720623,-29.54084,-28.587917,31.904242,-44.92318,-43.739273,-41.204292
7481340.000000,38.496437,-36.260654,-30.905594,-35.297451,31.10808,-45.232121,-41.370407,-41.626762
8044231.500000,37.134914,-28.724623,-31.16963,-26.115925,30.347946,-51.188702,-40.197636,-44.436138
8649474.000000,35.776634,-36.968372,-28.366169,-33.958393,29.615536,-53.814655,-42.511608,-43.205383
9300255.000000,34.482277,-44.453835,-36.629128,-32.762119,28.935213,-50.942238,-40.929234,-43.534336
10000000.000000,33.194363,-34.015667,-40.019806,-35.788658,28.304052,-58.92046,-42.661201,-40.667511
