# LNAmplifier Noise Density Measurement
# Generated: 2025-10-26 12:47:35
# LNA Filter: 1
# EEPROM Data Index: 1
# Sample Frequency: 5.0 MHz
# FFT Averages: 4
# Sample Size: 4194304 points
# FFT Bin Size: 1.19 Hz
# Total Test Frequencies: 401
# Unique Data Points: 378
# EEPROM Frequency Points: 201
# EEPROM Gain Points: 201
# Amplitude Spike Correction: Enabled
#
frequency,lna_input_noise_density
122.78556823730469,1.2448449270927984e-08
126.36184692382812,1.2748679695196538e-08
129.93812561035156,9.90787523323044e-09
133.514404296875,7.2264228557875565e-09
137.09068298339844,5.584695180948195e-09
140.66696166992188,9.998552187043328e-09
145.43533325195312,5.127596307974708e-09
150.20370483398438,7.65824531601877e-09
153.7799835205078,7.65824531601877e-09
158.54835510253906,8.090067776249984e-09
163.3167266845703,1.0858864087065897e-08
168.08509826660156,5.323877581245392e-09
172.8534698486328,6.444625512697061e-09
177.62184143066406,7.317901081660586e-09
183.58230590820312,6.545734387071188e-09
188.35067749023438,8.37530199057283e-09
194.31114196777344,5.7245857381822884e-09
199.0795135498047,5.341685948066216e-09
205.03997802734375,8.093953133750447e-09
211.0004425048828,4.857548042740382e-09
216.96090698242188,5.4626169040090724e-09
224.11346435546875,5.9779197432631176e-09
230.0739288330078,8.197741938326517e-09
237.2264862060547,8.303494456644571e-09
244.37904357910156,5.35376466377682e-09
251.53160095214844,6.231253748343946e-09
258.6841583251953,8.742606866239204e-09
265.8367156982422,6.702675537172509e-09
274.1813659667969,4.6434745305254715e-09
281.33392333984375,5.523735225249872e-09
289.67857360839844,7.186283836711176e-09
298.0232238769531,6.537159042275504e-09
307.5599670410156,6.3716425473784985e-09
315.9046173095703,5.472845946819574e-09
325.4413604736328,7.289170817427941e-09
334.9781036376953,4.539791267573096e-09
344.5148468017578,4.882244417318449e-09
355.2436828613281,5.421956668389276e-09
364.7804260253906,5.1541768308652465e-09
375.50926208496094,5.3654443684056345e-09
386.23809814453125,2.7416030736074392e-09
398.1590270996094,5.336531622066003e-09
410.0799560546875,5.477155561681541e-09
422.0008850097656,5.03457701024303e-09
433.92181396484375,4.914977189620813e-09
447.0348358154297,5.886916726236232e-09
460.1478576660156,3.967637754894739e-09
473.26087951660156,3.392153616080773e-09
486.3739013671875,4.859284559068167e-09
500.67901611328125,5.636484077588641e-09
516.1762237548828,3.067634221659596e-09
530.4813385009766,3.7193117390330424e-09
545.9785461425781,3.4498658332364914e-09
562.6678466796875,3.4287459433016375e-09
579.3571472167969,3.4709857231713453e-09
596.0464477539062,4.600219397124159e-09
612.7357482910156,3.304411442206576e-09
630.6171417236328,2.4413464033740984e-09
649.6906280517578,4.518106271548466e-09
668.7641143798828,2.6534024446399783e-09
687.8376007080078,2.7486311509954434e-09
708.1031799316406,2.647609998924832e-09
728.3687591552734,2.3884838329702897e-09
749.8264312744141,2.8438598573509085e-09
771.2841033935547,3.1255750829602435e-09
793.9338684082031,2.6138920808227016e-09
817.7757263183594,2.69811517495817e-09
841.6175842285156,1.987855873974308e-09
865.4594421386719,2.9345493870255114e-09
891.6854858398438,3.638281373396487e-09
916.7194366455078,2.7486203509915084e-09
944.1375732421875,2.475735905377862e-09
971.5557098388672,3.075667473196824e-09
1000.1659393310547,3.0252389167001143e-09
1028.7761688232422,3.55764252085417e-09
1059.7705841064453,4.194527122802089e-09
1090.7649993896484,4.259394700671069e-09
1121.7594146728516,3.1807849192089377e-09
1155.1380157470703,4.029792743823317e-09
1188.516616821289,2.940846468050255e-09
1223.0873107910156,3.012823098082649e-09
1258.85009765625,4.1445937222471926e-09
1295.8049774169922,4.387272257203222e-09
1333.9519500732422,3.7760066709484316e-09
1372.0989227294922,4.409889208098399e-09
1412.6300811767578,5.07727316658011e-09
1454.3533325195312,5.696502798263372e-09
1496.0765838623047,5.7195680643619066e-09
1540.1840209960938,4.5803967316250945e-09
1585.4835510253906,4.271650364292037e-09
1630.7830810546875,4.751573433290864e-09
1678.466796875,4.962831801486411e-09
1727.3426055908203,4.105917275434757e-09
1778.6026000976562,3.758994006253966e-09
1829.8625946044922,4.534143674991327e-09
1883.5067749023438,4.421589860942805e-09
1938.3430480957031,4.355132258302029e-09
1995.5635070800781,4.4060737542682886e-09
2053.976058959961,4.883443056071313e-09
2113.5807037353516,5.7447791353957386e-09
2175.569534301758,4.89956701396014e-09
2238.750457763672,6.781991653672063e-09
2304.3155670166016,5.87496617813571e-09
2371.072769165039,4.657065186733175e-09
2440.214157104492,6.041202110229084e-09
2511.739730834961,3.7134005009298298e-09
2585.6494903564453,5.470130594960178e-09
2660.7513427734375,6.490129017044219e-09
2738.2373809814453,5.421365218111339e-09
2818.1076049804688,7.869939979111154e-09
2900.362014770508,5.305008628676348e-09
2985.0006103515625,6.5453923454591476e-09
3072.023391723633,6.546805812005533e-09
3162.6224517822266,8.223553841487756e-09
3254.413604736328,6.872187094953939e-09
3349.781036376953,6.155026567192796e-09
3447.5326538085938,6.43090330116427e-09
3547.66845703125,6.397697980419012e-09
3651.3805389404297,4.669153759236588e-09
3758.668899536133,7.733921558490525e-09
3868.3414459228516,6.047114247863722e-09
3981.5902709960938,6.960823268179555e-09
4097.223281860352,9.530072984056918e-09
4216.432571411133,7.1601713267703374e-09
4340.410232543945,9.0388920602554e-09
4466.772079467773,7.577162586546648e-09
4596.710205078125,1.0782888480069678e-08
4731.416702270508,1.2849850238772888e-08
4869.699478149414,8.636857745811442e-09
5011.558532714844,1.0935347873219116e-08
5158.185958862305,9.217874452357642e-09
5308.389663696289,8.927366099084543e-09
5463.361740112305,5.401938020723895e-09
5623.102188110352,7.730073967564992e-09
5787.61100769043,1.088821213418582e-08
5956.888198852539,6.554555871546388e-09
6130.93376159668,8.118904259949729e-09
6309.747695922852,7.924489113757361e-09
6493.330001831055,8.750381087969286e-09
6682.872772216797,6.798029413805445e-09
6878.376007080078,6.38771257088629e-09
7079.839706420898,9.381857915988842e-09
7286.07177734375,1.0356013481706083e-08
7499.456405639648,1.1852880392153059e-08
7717.609405517578,1.098142585713579e-08
7942.914962768555,9.521335600992515e-09
8175.373077392578,1.3286922451570863e-08
8413.79165649414,1.687818313085917e-08
8659.36279296875,1.3736921166226176e-08
8912.086486816406,8.721001276404798e-09
9173.154830932617,1.0541448368136221e-08
9440.183639526367,1.3608175754278857e-08
9716.74919128418,1.3641821389588693e-08
10000.467300415039,1.4910565840918174e-08
10292.530059814453,1.609376148826544e-08
10592.937469482422,1.6604467857898217e-08
10901.689529418945,1.0174437974077878e-08
11219.978332519531,2.1484143051304814e-08
11547.80387878418,1.6349114673081827e-08
11885.16616821289,1.1892579399414408e-08
12232.065200805664,1.9412080104115772e-08
12589.693069458008,1.840770336063617e-08
12956.857681274414,2.2516662731196937e-08
13334.75112915039,1.1117430865160289e-08
13724.565505981445,2.176628055210313e-08
14125.10871887207,1.8785486265937047e-08
14537.572860717773,1.8459710228628792e-08
14961.957931518555,9.697764632663233e-09
15399.456024169922,1.5030465471575666e-08
15848.875045776367,1.7485914854794086e-08
16311.407089233398,1.8511717096621412e-08
16788.244247436523,1.9529724859015967e-08
17278.194427490234,1.581795325574318e-08
17782.44972229004,2.5747982272783107e-08
18302.202224731445,1.691171487416804e-08
18836.259841918945,1.670388764627314e-08
19387.006759643555,1.4112100518763955e-08
19952.058792114258,1.8520706679755362e-08
20534.992218017578,2.6312316174827788e-08
21134.614944458008,2.8260582960613686e-08
21752.119064331055,3.2105639984936175e-08
22387.50457763672,2.987420668421333e-08
23040.771484375,1.6521235737177266e-08
23714.303970336914,2.9014295637498346e-08
24405.717849731445,2.3770257592733132e-08
25118.589401245117,2.2775831940876774e-08
25852.91862487793,2.2638213524320315e-08
26607.513427734375,2.119944159680021e-08
27384.75799560547,2.327304476680495e-08
28183.460235595703,2.5447255200243212e-08
29007.1964263916,2.9934366798061704e-08
29853.58238220215,1.583834279464075e-08
30725.00228881836,2.6231068166542705e-08
31622.648239135742,1.7756700150755455e-08
32546.520233154297,1.885711210039867e-08
33496.61827087402,2.0183745097883457e-08
34474.13444519043,2.273767188847007e-08
35481.45294189453,2.4711525043766795e-08
36517.38166809082,2.6384216815384623e-08
37584.30480957031,3.4652390742100954e-08
38681.0302734375,3.6991477413987254e-08
39811.134338378906,2.3650599590874096e-08
40973.42491149902,2.887935757536158e-08
42169.09408569336,4.00169760271446e-08
43400.52604675293,2.5758804642177056e-08
44668.91288757324,3.7295440306150654e-08
45973.06251525879,3.025678276076563e-08
47315.359115600586,2.7636883547803226e-08
48696.99478149414,3.923694998036468e-08
50119.16160583496,2.793567499067812e-08
51581.85958862305,3.18402076449543e-08
53088.66500854492,3.954361273045102e-08
54638.38577270508,2.468294540046506e-08
56234.59815979004,2.9475809337482567e-08
57876.1100769043,3.319546978253333e-08
59566.497802734375,1.6539221898913068e-08
61305.76133728027,3.104196435337989e-08
63096.28486633301,2.8943709189217043e-08
64938.06838989258,2.8411609040951523e-08
66834.68818664551,3.0160692377110797e-08
68786.1442565918,1.519587191068665e-08
70794.82078552246,4.177231851674112e-08
72861.90986633301,2.1447225214236734e-08
74989.79568481445,3.002574534534935e-08
77179.6703338623,3.127866633981428e-08
79432.72590637207,3.0652205842581814e-08
81752.53868103027,1.9049745307194144e-08
84139.10865783691,3.585378474184593e-08
86596.01211547852,3.231076429755059e-08
89125.6332397461,2.583191643827847e-08
91727.97203063965,3.891340860051027e-08
94406.6047668457,2.3189490648658282e-08
97162.72354125977,3.0112716877881234e-08
99999.90463256836,4.1478760431806266e-08
102920.5322265625,3.595726186929105e-08
105925.7984161377,3.469280871250892e-08
109018.08738708496,2.6740904304328373e-08
112202.16751098633,2.4619691706137688e-08
115478.0387878418,3.145141292957737e-08
118850.4695892334,3.618411901256006e-08
122320.65200805664,4.451335559906043e-08
125892.16232299805,4.525016784170695e-08
129568.57681274414,3.732508566434957e-08
133352.27966308594,3.229289671398403e-08
137245.65505981445,2.2014611048907058e-08
141253.47137451172,4.500993674720216e-08
145378.11279296875,3.846605231613907e-08
149623.15559387207,4.5689531740966906e-08
153992.1760559082,3.091975960430688e-08
158488.75045776367,2.7369646872566966e-08
163117.6471710205,3.501321027907973e-08
167880.05828857422,3.0060557682189584e-08
172783.13636779785,4.3373955757839065e-08
177828.0735015869,2.1537190975249877e-08
183020.83015441895,3.1480779976350746e-08
188364.98260498047,3.634243446790929e-08
193865.29922485352,3.78192781165085e-08
199526.54838562012,4.146129540020696e-08
205352.3063659668,4.261506501519632e-08
211348.5336303711,3.964028675835773e-08
217519.99855041504,4.3713614921575856e-08
223872.66159057617,2.6336790623780578e-08
230408.9069366455,2.4031325833691655e-08
237137.0792388916,4.994377641084303e-08
244061.94686889648,5.168719724341914e-08
251188.2781982422,3.864707044068072e-08
258523.22578430176,5.012811301994068e-08
266072.75009155273,3.623087868449647e-08
273841.61949157715,3.643335573480949e-08
281838.17863464355,3.633211720965298e-08
290068.3879852295,3.4632286489125575e-08
298538.2080078125,4.1370231236429074e-08
307255.98335266113,3.201927288662231e-08
316227.67448425293,2.165434459025055e-08
325461.62605285645,2.9450506608665688e-08
334964.9906158447,2.1613801312058227e-08
344746.1128234863,2.8184274142258198e-08
354813.3373260498,1.4558379675784373e-08
365173.8166809082,2.826343295170281e-08
375837.0876312256,2.8126069954718064e-08
386811.4948272705,1.81860215561357e-08
398106.57501220703,2.5667115958482668e-08
409731.8649291992,1.2007061965447158e-08
421696.90132141113,1.959339544264944e-08
434010.0288391113,1.425698201485986e-08
446683.1684112549,1.9466123778330254e-08
459727.04887390137,1.6386833980270012e-08
473151.20697021484,1.0827315607115078e-08
486967.5636291504,1.0629356989868235e-08
501186.8476867676,1.0183325023890682e-08
515822.172164917,1.213668366692604e-08
530884.2658996582,1.3499057536259041e-08
546386.2419128418,1.0375110974176105e-08
562341.2132263184,1.0622279204769446e-08
578762.2928619385,7.2073880548364225e-09
595662.5938415527,8.085053469237264e-09
613055.2291870117,4.532305375517037e-09
630956.8881988525,7.64108967368978e-09
649381.8759918213,6.8244585889023805e-09
668344.4976806641,3.1964786455731735e-09
687860.2504730225,7.960758445879732e-09
707945.8236694336,6.8099784262584846e-09
728617.9065704346,7.330726544113496e-09
749894.380569458,5.166404439211101e-09
771791.934967041,6.133349397298732e-09
794328.4511566162,3.592286159011359e-09
817523.0026245117,5.48790779210733e-09
841394.6628570557,4.5805725698020454e-09
865964.8895263672,2.860522073990574e-09
891250.3719329834,3.976007107738552e-09
917276.14402771,3.756309415853275e-09
944061.279296875,4.549498743784752e-09
971628.4275054932,2.917261957903421e-09
1000000.2384185791,3.6804606904835316e-09
