# LNAmplifier Noise Density Measurement
# Generated: 2025-10-21 19:56:18
# LNA Filter: 1
# EEPROM Data Index: 1
# Sample Frequency: 5.0 MHz
# FFT Averages: 16
# Sample Size: 4194304 points
# FFT Bin Size: 1.19 Hz
# Total Test Frequencies: 801
# Unique Data Points: 716
# EEPROM Frequency Points: 201
# EEPROM Gain Points: 201
#
frequency,measured_noise_density,lna_gain_db,lna_input_noise_density
107.28836059570312,1.4693276234896954e-05,60.66561320211951,1.3609368805305303e-08
108.48045349121094,1.6752313601307938e-05,60.66836054461364,1.5511606076286167e-08
110.86463928222656,1.5231062616763239e-05,60.67385522960191,1.4094103035036474e-08
112.05673217773438,1.2730938794071519e-05,60.676602572096044,1.1776881403377862e-08
113.24882507324219,1.3191289699795189e-05,60.67714487273897,1.220197173209715e-08
115.63301086425781,1.2011655252424037e-05,60.67761824018551,1.1110201791248086e-08
116.82510375976562,1.2762375643027386e-05,60.67785492390878,1.1804260284341722e-08
119.20928955078125,1.869115458002527e-05,60.678695797520426,1.7286271879956265e-08
120.40138244628906,2.1739853206384375e-05,60.68015258327551,2.0102449422842882e-08
122.78556823730469,1.2679482671499423e-05,60.68306615478568,1.1720556337851785e-08
123.9776611328125,1.3914330425023405e-05,60.68452294054076,1.2859857770997592e-08
126.36184692382812,1.0775041999096683e-05,60.68680656692077,9.955856845365447e-09
127.55393981933594,1.013226357584971e-05,60.68666322048925,9.362100907460799e-09
129.93812561035156,1.4618853201720049e-05,60.68637652762621,1.3508106582757986e-08
131.13021850585938,1.2357554814964174e-05,60.68623318119469,1.1418811046433266e-08
133.514404296875,1.2126721556901709e-05,60.685946488331645,1.1205882939876038e-08
134.7064971923828,1.3421014021418752e-05,60.68687820352681,1.2400563480386808e-08
137.09068298339844,1.0454981188895937e-05,60.68848403241081,9.658263596427846e-09
139.47486877441406,1.0223592803922204e-05,60.690089861294815,9.442762150034682e-09
140.66696166992188,9.900311176866821e-06,60.69089277573681,9.143326037490884e-09
143.0511474609375,1.3095345995251785e-05,60.69275515268218,1.209147326274786e-08
145.43533325195312,1.1573066371871462e-05,60.69470128448588,1.0683495701210969e-08
147.81951904296875,9.299673096220359e-06,60.696647416289586,8.582924882515325e-09
150.20370483398438,1.0089885771704034e-05,60.69811273661126,9.310663110152004e-09
151.3957977294922,1.0941871068566321e-05,60.69809781150434,1.0096868554778433e-08
153.7799835205078,1.2230123797840719e-05,60.69806796129051,1.12856728066215e-08
156.16416931152344,1.0108368511846518e-05,60.698038111076684,9.327798603678341e-09
158.54835510253906,8.675280524030528e-06,60.69800826086285,8.005401421693963e-09
160.9325408935547,1.0282346281445542e-05,60.699054078863256,9.487232016998329e-09
163.3167266845703,8.03218985825284e-06,60.700073905258414,7.410205809536225e-09
165.70091247558594,7.47756301182765e-06,60.70109373165357,6.897717360685871e-09
168.08509826660156,8.784895170389276e-06,60.70211355804873,8.102721380509203e-09
170.4692840576172,1.0101281676823126e-05,60.702671428669085,9.316288098244431e-09
172.8534698486328,9.571537884224927e-06,60.70326582494814,8.827107820039347e-09
175.23765563964844,8.94217440867521e-06,60.70386022122719,8.246129010721167e-09
177.62184143066406,1.325520926860062e-05,60.704454617506244,1.2222607277311913e-08
180.0060272216797,9.500490808011311e-06,60.70440822672037,8.760434175748762e-09
183.58230590820312,6.437868026275853e-06,60.70424768915619,5.936489242008841e-09
185.96649169921875,8.611699570610885e-06,60.704140664113396,7.941121436125406e-09
188.35067749023438,9.261825991236614e-06,60.70403363907061,8.540728873829995e-09
190.73486328125,1.1060885606880323e-05,60.704389299821095,1.019930163481982e-08
194.31114196777344,8.764022861445502e-06,60.704926960042876,8.08085201844019e-09
196.69532775878906,8.705811875940134e-06,60.70528540019074,8.026847430296071e-09
199.0795135498047,8.8510127067486e-06,60.705643840338595,8.160387317487638e-09
202.65579223632812,8.235363229342117e-06,60.706047444411226,7.592422835477017e-09
205.03997802734375,7.094196249346242e-06,60.70630375693168,6.540154539010758e-09
208.6162567138672,8.219429641105315e-06,60.70668822571236,7.577174184265188e-09
211.0004425048828,6.477455135737274e-06,60.70694453823282,5.971139077736089e-09
214.57672119140625,7.969861037214111e-06,60.70816273704678,7.3458594094360206e-09
216.96090698242188,9.519150957855599e-06,60.70903487414108,8.772966487204793e-09
220.5371856689453,8.741441100452774e-06,60.71034307978254,8.055006248755311e-09
224.11346435546875,6.445863541957532e-06,60.711651285424,5.9387978556786275e-09
227.6897430419922,7.966302613587966e-06,60.712213984075696,7.339155687420613e-09
230.0739288330078,7.178376076506793e-06,60.712620536880976,6.612949108789287e-09
233.65020751953125,8.032344642718505e-06,60.71323036608891,7.399132697438542e-09
237.2264862060547,7.2451975877121755e-06,60.71384019529683,6.6735700596462264e-09
240.80276489257812,9.587506289403203e-06,60.71466496366834,8.830238090793296e-09
244.37904357910156,7.421713958884504e-06,60.7154845065417,6.834865721870972e-09
247.955322265625,7.048689631622233e-06,60.71630404941506,6.490724646784136e-09
251.53160095214844,7.1945731584610036e-06,60.71712359228842,6.624435158630241e-09
255.10787963867188,5.981024239182224e-06,60.71614681180323,5.5076739427840484e-09
258.6841583251953,6.1474775281227925e-06,60.71532722053576,5.661487970168378e-09
262.26043701171875,6.170988083183336e-06,60.7145076292683,5.6836761758479945e-09
265.8367156982422,7.5101954602390545e-06,60.71368803800083,6.91778146188046e-09
269.4129943847656,8.274288165899258e-06,60.714728582419355,7.620688548748338e-09
274.1813659667969,5.578866217708171e-06,60.71629104315902,5.137258210402351e-09
277.7576446533203,6.738690951237453e-06,60.71746288871377,6.204437225217119e-09
281.33392333984375,6.481424369549841e-06,60.71863473426851,5.966762079351286e-09
286.102294921875,5.053846826895591e-06,60.71920520885424,4.652236824985921e-09
289.67857360839844,6.592420477828883e-06,60.71954506276998,6.068308434578667e-09
294.4469451904297,4.548941478172966e-06,60.7199982013243,4.187072102574152e-09
298.0232238769531,6.913953404533115e-06,60.72033805524005,6.363697770082546e-09
302.7915954589844,5.438907326858718e-06,60.71992366482943,5.006283916901061e-09
307.5599670410156,6.778752815881975e-06,60.71940422333308,6.239928116649486e-09
311.13624572753906,5.9493449893861526e-06,60.71901464221082,5.476693307752879e-09
315.9046173095703,4.240343394268976e-06,60.71849520071447,3.903698504552438e-09
320.67298889160156,6.255493555541342e-06,60.71868442417848,5.758738524066434e-09
325.4413604736328,6.418151537363477e-06,60.71892516233075,5.908315914865795e-09
330.20973205566406,5.909417161481314e-06,60.71916590048302,5.439842854575461e-09
334.9781036376953,6.727059628423346e-06,60.7194066386353,6.192342158719971e-09
339.74647521972656,6.651762442810774e-06,60.72026619176385,6.1224242583876145e-09
344.5148468017578,6.089297377817186e-06,60.72112410763022,5.6041658386502325e-09
349.28321838378906,4.931296334970038e-06,60.72198202349658,4.537973966323122e-09
355.2436828613281,5.160239174175744e-06,60.72305441832954,4.748069971805073e-09
360.0120544433594,5.385192336996622e-06,60.72334098569411,4.954891738519257e-09
364.7804260253906,4.64540426368825e-06,60.72367484401284,4.274051707986376e-09
370.7408905029297,5.517099282255593e-06,60.72409216691127,5.0758197468173505e-09
375.50926208496094,4.851888415671181e-06,60.72442602523,4.463643518347295e-09
381.4697265625,5.571371157548596e-06,60.72481850646409,5.125322129369513e-09
386.23809814453125,6.137155566828935e-06,60.725131333628646,5.64560599235583e-09
392.1985626220703,6.235064246848085e-06,60.72552236758434,5.735414559775529e-09
398.1590270996094,4.8420575079932045e-06,60.725913401540026,4.45383653077569e-09
404.11949157714844,4.860431469721799e-06,60.7239655636806,4.471740015130192e-09
410.0799560546875,5.0145302350228586e-06,60.72203789582664,4.6145394105273174e-09
416.04042053222656,4.39690613155377e-06,60.720110227972675,4.0470790061898795e-09
422.0008850097656,5.257357705521536e-06,60.71818256011871,4.840145297070024e-09
427.9613494873047,6.57468627678433e-06,60.7189409037861,6.052405110543289e-09
433.92181396484375,4.191732641232355e-06,60.719568745678735,3.858470082765905e-09
439.8822784423828,4.582309156593554e-06,60.72019658757137,4.217689040872813e-09
447.0348358154297,5.492082822313001e-06,60.72094999784254,5.0546324135935155e-09
452.99530029296875,4.169818512196581e-06,60.72136966755811,3.83750248494472e-09
460.1478576660156,5.564816997575726e-06,60.72188717277115,5.121020663437488e-09
466.1083221435547,5.182469916827051e-06,60.72231842711535,4.768929128896926e-09
473.26087951660156,3.647452182540363e-06,60.72283593232839,3.3561998253697696e-09
480.41343688964844,6.216764611631603e-06,60.72358592511869,5.71985642347684e-09
486.3739013671875,4.594932463513245e-06,60.7242079942977,4.227355123915637e-09
493.5264587402344,4.58842330585274e-06,60.72495447731251,4.221003897175763e-09
500.67901611328125,5.3149695228864235e-06,60.725700960327316,4.888951517738053e-09
509.02366638183594,3.881846441323204e-06,60.72640419492774,3.5704104238212383e-09
516.1762237548828,4.401438153169333e-06,60.72699764752921,4.048039311270783e-09
523.3287811279297,4.151000527705241e-06,60.727591100130674,3.817448910890909e-09
530.4813385009766,3.998031240876725e-06,60.728184552732145,3.6765201940269516e-09
538.8259887695312,5.0630919551035705e-06,60.72799356496278,4.656033933270678e-09
545.9785461425781,5.0490614999238816e-06,60.72779142699579,4.643239542491392e-09
554.3231964111328,4.2797963407382595e-06,60.72755559936764,3.935911486103702e-09
562.6678466796875,3.3176983061449434e-06,60.727319771739495,3.051201593153306e-09
571.0124969482422,5.3448773489982205e-06,60.72723167285432,4.915595750295963e-09
579.3571472167969,4.151822660035927e-06,60.72713801083279,3.818404158582808e-09
587.7017974853516,4.2783234545404925e-06,60.727044348811255,3.934788541846116e-09
596.0464477539062,4.208123466710871e-06,60.72695068678972,3.8702671095528856e-09
604.3910980224609,3.5695957356496696e-06,60.72762670015602,3.282749161771272e-09
612.7357482910156,3.4714982137495834e-06,60.7282688297363,3.192298579356914e-09
622.2724914550781,3.3679795719603777e-06,60.72900269211376,3.0968438948722944e-09
630.6171417236328,4.89074870073507e-06,60.72964482169404,4.496691642434276e-09
640.1538848876953,4.9270450181671755e-06,60.73042543655486,4.5296563897534775e-09
649.6906280517578,3.938462026674517e-06,60.73120778086087,3.620481006519176e-09
659.2273712158203,4.6149958632418844e-06,60.73199012516689,4.24201119006388e-09
668.7641143798828,4.841632764810512e-06,60.7327724694729,4.449930436027413e-09
678.3008575439453,5.071425900445002e-06,60.73339422088988,4.660798991005041e-09
687.8376007080078,3.445849105374871e-06,60.73402274931329,3.1666139321075164e-09
697.3743438720703,3.8741408766408045e-06,60.7346512777367,3.559941367542636e-09
708.1031799316406,5.649698866930507e-06,60.73535837221304,5.191075933004007e-09
717.6399230957031,4.412644263480224e-06,60.733934846666706,4.055105660778263e-09
728.3687591552734,5.680411691549917e-06,60.732370858686124,5.2210910837343884e-09
739.0975952148438,3.872227761649572e-06,60.73080687070554,3.5597586232493687e-09
749.8264312744141,4.119050911765901e-06,60.72924288272497,3.787346288265446e-09
760.5552673339844,4.270612247723941e-06,60.72963848119321,3.926523646112654e-09
771.2841033935547,4.2580767995852e-06,60.730046540885596,3.9148142740400236e-09
783.2050323486328,4.356779264547639e-06,60.7304999405438,4.005350810904289e-09
793.9338684082031,3.962885745234227e-06,60.730908000236184,3.6430585511642753e-09
805.8547973632812,4.805322498644603e-06,60.72984202379998,4.4180480869387675e-09
817.7757263183594,3.861585476277869e-06,60.728724062217694,3.5508264746976605e-09
829.6966552734375,3.7368360939646764e-06,60.727606100635406,3.436558522691172e-09
841.6175842285156,3.5307376909116066e-06,60.72648813905312,3.2474393346171123e-09
853.5385131835938,4.570000357203507e-06,60.72685754867891,4.203135167416746e-09
865.4594421386719,4.432547521012161e-06,60.727199712644406,4.076556019363497e-09
878.5724639892578,4.015025742908502e-06,60.72757609300645,3.6924066929937523e-09
891.6854858398438,3.8748558210300245e-06,60.7279524733685,3.563345422278617e-09
903.6064147949219,4.057131844481308e-06,60.72928317372741,3.7303962210618505e-09
916.7194366455078,2.99958031833897e-06,60.730708698243184,2.7575605693036037e-09
931.0245513916016,4.759356994544737e-06,60.73226381589675,4.374567188651786e-09
944.1375732421875,3.911171273218684e-06,60.73368934041252,3.594366578801041e-09
957.2505950927734,3.6149705108691084e-06,60.73379064111463,3.322119319645842e-09
971.5557098388672,3.7294810516573886e-06,60.733909553872415,3.4273063632450942e-09
985.8608245849609,3.5491948577187194e-06,60.73402846663021,3.2615828908127733e-09
1000.1659393310547,5.170114279087768e-06,60.73414737938799,4.751084709904938e-09
1014.4710540771484,3.566045492749209e-06,60.73281938825573,3.277524221149102e-09
1028.7761688232422,4.51405290365914e-06,60.73150798874577,4.1494567776325e-09
1044.2733764648438,5.733458501087042e-06,60.73008730594331,5.271234149674734e-09
1059.7705841064453,4.0419682077100245e-06,60.72866662314085,3.7167175816962004e-09
1074.075698852539,4.772245250597194e-06,60.728499575178056,4.388314811107605e-09
1090.7649993896484,3.437432951640448e-06,60.72825813536872,3.1609769509383945e-09
1106.26220703125,4.068928586524988e-06,60.72803394126005,3.741781044683614e-09
1121.7594146728516,3.151515172108505e-06,60.72780974715138,2.8982037556734723e-09
1138.448715209961,4.28457449067624e-06,60.73137903807576,3.938571608009898e-09
1155.1380157470703,4.747281522869179e-06,60.73500840399381,4.362089446984148e-09
1171.8273162841797,5.780476189036712e-06,60.73863776991186,5.3092323026582774e-09
1188.516616821289,3.854122489617053e-06,60.74226713582992,3.5384426106611124e-09
1205.2059173583984,4.10047683759808e-06,60.74054934966308,3.765363388570279e-09
1223.0873107910156,4.1980634343909555e-06,60.73871381023737,3.855789409485049e-09
1240.9687042236328,4.909133262601583e-06,60.73687827081166,4.509837650566534e-09
1258.85009765625,3.7820068668330384e-06,60.73504273138595,3.4751229653269764e-09
1276.7314910888672,4.308664534959522e-06,60.734068026603104,3.959490275442203e-09
1295.8049774169922,4.122608905217447e-06,60.73303222546571,3.788964408534582e-09
1314.8784637451172,4.241952344450662e-06,60.73199642432832,3.899114277943567e-09
1333.9519500732422,4.251323165214884e-06,60.730960623190924,3.908193769568333e-09
1353.0254364013672,3.837582606145526e-06,60.732643966217765,3.527163070046727e-09
1372.0989227294922,4.941154635793868e-06,60.73426729580288,4.540619195154767e-09
1392.364501953125,3.3960360645376166e-06,60.735992083487055,3.1201300015084694e-09
1412.6300811767578,3.8723148507090475e-06,60.73771687117124,3.5570078053859608e-09
1432.8956604003906,4.554652728852172e-06,60.73321528196809,4.185954520702882e-09
1454.3533325195312,5.258874671401433e-06,60.72847884260426,4.835806100275287e-09
1474.618911743164,3.706930142635531e-06,60.72400553876064,3.4104691457622055e-09
1496.0765838623047,4.90945151254803e-06,60.71926909939681,4.519282815066595e-09
1517.5342559814453,4.744414144944969e-06,60.722633085552395,4.365670335411129e-09
1540.1840209960938,4.638723183690607e-06,60.72624779601275,4.266640651762183e-09
1562.8337860107422,5.058538617609854e-06,60.72986250647311,4.650845841566987e-09
1585.4835510253906,5.251185064272973e-06,60.733477216933466,4.825957170252703e-09
1608.133316040039,5.672759513583093e-06,60.73329044621865,5.21350567376467e-09
1630.7830810546875,4.572178035263181e-06,60.73320024355733,4.202068432430523e-09
1654.6249389648438,4.948977769954716e-06,60.7331052933875,4.5484166260611566e-09
1678.466796875,4.027504264708109e-06,60.733010343217686,3.701565952431553e-09
1703.500747680664,4.818430535338078e-06,60.73237740297356,4.428806769140458e-09
1727.3426055908203,3.509797332682449e-06,60.731767667080184,3.2262176011789744e-09
1752.3765563964844,4.910946111475466e-06,60.731127444392136,4.514491049922111e-09
1778.6026000976562,4.619794990031303e-06,60.73045673490942,4.247172172121081e-09
1803.6365509033203,4.129226691169543e-06,60.731652845152944,3.795649342176262e-09
1829.8625946044922,4.856208990950647e-06,60.73288139414697,4.463271430973716e-09
1857.2807312011719,4.632782550226619e-06,60.73416578627709,4.257293844207446e-09
1883.5067749023438,5.212600155671823e-06,60.73539433527112,4.789439546946191e-09
1910.9249114990234,4.115629228904023e-06,60.73468130591624,3.781831523525446e-09
1938.3430480957031,3.793089047928497e-06,60.733957857850264,3.4857412477526313e-09
1966.9532775878906,4.818518490701077e-06,60.73320295552054,4.4284666876089534e-09
1995.5635070800781,5.083711402262755e-06,60.73244805319082,4.672598717203755e-09
2024.1737365722656,5.142235903218685e-06,60.73389830959247,4.725601337935631e-09
2053.976058959961,4.3740854560293945e-06,60.73538506444348,4.019000038257432e-09
2083.7783813476562,4.806678597618912e-06,60.73687181929449,4.41571965053112e-09
2113.5807037353516,5.779563273907437e-06,60.7383585741455,5.308564445077106e-09
2144.5751190185547,5.207744643927202e-06,60.73517420216508,4.785099478132735e-09
2175.569534301758,5.270229422161884e-06,60.732003783273626,4.844281054915787e-09
2206.563949584961,4.371736848824037e-06,60.72883336438218,4.019873105690936e-09
2238.750457763672,5.277506386776124e-06,60.7255410063026,4.8545806136605145e-09
2270.936965942383,6.274233408723813e-06,60.725682914917115,5.771338206549127e-09
2304.3155670166016,4.717157079289953e-06,60.725826843958394,4.338993465722789e-09
2337.6941680908203,6.568069955855091e-06,60.72597077299968,6.041422812044783e-09
2371.072769165039,6.306780056485283e-06,60.72611470204096,5.8009877786519e-09
2405.6434631347656,5.761477273304611e-06,60.72407854040089,5.3006597302674e-09
2440.214157104492,6.221153237274837e-06,60.722023184652656,5.7249241840865395e-09
2475.9769439697266,5.700685804716986e-06,60.719896954568284,5.247256058333683e-09
2511.739730834961,4.551109187736947e-06,60.717770724483906,4.190141784981857e-09
2548.694610595703,5.799307436490503e-06,60.72164316248589,5.336960325685912e-09
2585.6494903564453,5.025741468113221e-06,60.725539798125716,4.622992130367535e-09
2622.6043701171875,6.044680612689698e-06,60.72943643376555,5.557782372215105e-09
2660.7513427734375,5.986921939801933e-06,60.733458767329246,5.50212759216784e-09
2698.8983154296875,6.033503106877902e-06,60.73205287300169,5.54583439693177e-09
2738.2373809814453,5.222807795028121e-06,60.73060689310582,4.801464242927466e-09
2777.576446533203,6.265650214779221e-06,60.72916091320995,5.761135644542995e-09
2818.1076049804688,4.700012599958155e-06,60.72767111574149,4.322305568786864e-09
2859.830856323242,6.522414432314917e-06,60.726883661889275,5.9987975744403e-09
2900.362014770508,7.1031677929359884e-06,60.7261235195316,6.533500036121849e-09
2943.277359008789,5.55513141008262e-06,60.725318662917594,5.1100882899704086e-09
2985.0006103515625,6.274376504221563e-06,60.72453616343175,5.772231859142392e-09
3029.1080474853516,7.097891565858515e-06,60.72881095480644,6.526627291068419e-09
3072.023391723633,5.7869780275202805e-06,60.73301357457629,5.318646848562117e-09
3117.3229217529297,7.591573237975521e-06,60.737449673222244,6.973636442205082e-09
3162.6224517822266,6.7086981838413905e-06,60.7418857718682,6.159478807911087e-09
3207.9219818115234,6.21490404900859e-06,60.73734984126892,5.709090611712818e-09
3254.413604736328,6.624752633736787e-06,60.73276411564976,6.088796519834487e-09
3302.0973205566406,6.023527680601185e-06,60.728060807322414,5.53921050821864e-09
3349.781036376953,5.625255459530339e-06,60.723357498995064,5.175762919700552e-09
3398.6568450927734,6.3812147210018435e-06,60.7213761185445,5.872655869811703e-09
3447.5326538085938,6.014476553793171e-06,60.71938739403089,5.536412831421988e-09
3497.600555419922,7.007809614633783e-06,60.717350164041335,6.4523034861938465e-09
3547.66845703125,6.592751569230598e-06,60.71531293405178,6.07157080612719e-09
3600.1205444335938,6.324164787695508e-06,60.71525146902596,5.824257992069031e-09
3651.3805389404297,5.763876659235245e-06,60.715209532623554,5.308284636189874e-09
3705.0247192382812,8.171539148328957e-06,60.7151656456908,7.525677152560555e-09
3758.668899536133,6.961065348568782e-06,60.71512175875805,6.410909156011389e-09
3812.3130798339844,6.346320888955878e-06,60.71756950636016,5.843103138214946e-09
3868.3414459228516,8.2964609749097e-06,60.7201118159666,7.636375645520001e-09
3924.3698120117188,5.859525214795461e-06,60.722654125573044,5.39174967942726e-09
3981.5902709960938,7.968035921460592e-06,60.72525052687324,7.329743161268992e-09
4038.8107299804688,9.121174642800599e-06,60.72230080470456,8.393357683423331e-09
4097.223281860352,8.078562079681855e-06,60.71934047159005,7.436473644173852e-09
4156.827926635742,6.415535346561972e-06,60.71631972351402,5.907679360074067e-09
4216.432571411133,8.248831301322577e-06,60.713298975437986,7.598493093650184e-09
4278.421401977539,1.1066211394991395e-05,60.71303932841356,1.0194055547943117e-08
4340.410232543945,7.609815901227508e-06,60.712804641668576,7.010256652973178e-09
4403.591156005859,8.36922504573055e-06,60.71256544171696,7.71004608524962e-09
4466.772079467773,8.465738698088568e-06,60.712326241765346,7.799172883373832e-09
4531.145095825195,8.478495766551973e-06,60.71178562929037,7.811411669688817e-09
4596.710205078125,8.742437286531238e-06,60.711234705194755,8.055097292167636e-09
4663.4674072265625,8.46326719270663e-06,60.71067376429741,7.798379465473018e-09
4731.416702270508,8.779964457375617e-06,60.71010280659833,8.090728307405542e-09
4800.558090209961,9.255537243075675e-06,60.70947818750569,8.529581501802043e-09
4869.699478149414,7.748518747552463e-06,60.70885350773465,7.141279198429953e-09
4940.032958984375,8.948595280770098e-06,60.70821805762274,8.24791095739069e-09
5011.558532714844,8.324018448162003e-06,60.707571837169944,7.672809968005555e-09
5084.27619934082,9.389864789107857e-06,60.70785279082356,8.654992563826822e-09
5158.185958862305,9.182085343461063e-06,60.708142484980165,8.463192139892924e-09
