# LNAmplifier Noise Density Measurement
# Generated: 2025-10-22 12:07:50
# LNA Filter: 1
# EEPROM Data Index: 1
# Sample Frequency: 5.0 MHz
# FFT Averages: 16
# Sample Size: 4194304 points
# FFT Bin Size: 1.19 Hz
# Total Test Frequencies: 401
# Unique Data Points: 378
# EEPROM Frequency Points: 201
# EEPROM Gain Points: 201
# Amplitude Spike Correction: Enabled
#
frequency,lna_input_noise_density
44668.91288757324,1.2281525720825494e-09
45973.06251525879,1.4988830127825604e-09
47315.359115600586,1.5410118445454174e-09
48696.99478149414,1.1703698524464133e-09
50119.16160583496,1.9156812141705085e-09
51581.85958862305,1.7403705421169607e-09
53088.66500854492,1.4531613539682799e-09
54638.38577270508,1.4554496309555367e-09
56234.59815979004,1.4465205386914441e-09
57876.1100769043,1.3693816418437152e-09
59566.497802734375,1.5820275388229941e-09
61305.76133728027,1.4154564952892183e-09
63096.28486633301,1.5083740704286532e-09
64938.06838989258,1.6583373064201642e-09
66834.68818664551,1.4537537037952742e-09
68786.1442565918,1.9320806859975416e-09
70794.82078552246,1.4808728437621085e-09
72861.90986633301,1.4063414665720017e-09
74989.79568481445,1.2747357749405118e-09
77179.6703338623,1.7405565620366781e-09
79432.72590637207,1.7550733575315447e-09
81752.53868103027,1.4547240040524026e-09
84139.10865783691,1.6841627118448677e-09
86596.01211547852,1.5747387673892474e-09
89125.6332397461,1.4401444381531084e-09
91727.97203063965,1.2976062711948998e-09
94406.6047668457,1.874076340615148e-09
97162.72354125977,1.325621092721948e-09
99999.90463256836,1.586757569379079e-09
102920.5322265625,1.4710527685419545e-09
105925.7984161377,1.528905168960517e-09
109018.08738708496,1.2723717667292681e-09
112202.16751098633,1.720314243301356e-09
115478.0387878418,1.0985089828607065e-09
118850.4695892334,1.6300552941645005e-09
122320.65200805664,1.6530998075422375e-09
125892.16232299805,1.5482765566383212e-09
129568.57681274414,1.1134938241706257e-09
133352.27966308594,1.5295073179985737e-09
137245.65505981445,1.6740636557289444e-09
141253.47137451172,1.617707281180235e-09
145378.11279296875,1.2672321376989225e-09
149623.15559387207,1.7636720015417228e-09
153992.1760559082,1.366379018727458e-09
158488.75045776367,1.2103209704125592e-09
163117.6471710205,1.593130593812834e-09
167880.05828857422,1.5630787259100934e-09
172783.13636779785,1.4080754939363097e-09
177828.0735015869,1.4212470674169753e-09
183020.83015441895,1.44481279116876e-09
188364.98260498047,1.172239889510907e-09
193865.29922485352,1.4365224414044288e-09
199526.54838562012,1.874586270515081e-09
205352.3063659668,1.7736228856381732e-09
211348.5336303711,1.3948324033497946e-09
217519.99855041504,1.578755142339739e-09
223872.66159057617,1.310261596615524e-09
230408.9069366455,1.4112757163322622e-09
237137.0792388916,1.4852506412308017e-09
244061.94686889648,1.5387465883799508e-09
251188.2781982422,1.3370052236374295e-09
258523.22578430176,1.3781515534778597e-09
266072.75009155273,1.7848888808890448e-09
273841.61949157715,1.6352093951205199e-09
281838.17863464355,1.9752244987328076e-09
290068.3879852295,1.672359657628055e-09
298538.2080078125,1.991048567420365e-09
307255.98335266113,1.4580379527686362e-09
316227.67448425293,1.4064042187299988e-09
325461.62605285645,1.4591593425219412e-09
334964.9906158447,1.6481884291701353e-09
344746.1128234863,1.474364129189569e-09
354813.3373260498,1.8142648844258958e-09
365173.8166809082,1.534844468669907e-09
375837.0876312256,1.4359027567152896e-09
386811.4948272705,1.9265552696077955e-09
398106.57501220703,1.790704571730824e-09
409731.8649291992,1.4043410954101022e-09
421696.90132141113,1.352249530535473e-09
434010.0288391113,1.5735630753754464e-09
446683.1684112549,1.7047839409796494e-09
459727.04887390137,1.55413744013965e-09
473151.20697021484,1.5543341921339237e-09
486967.5636291504,1.6385006654371493e-09
501186.8476867676,1.2644754785993895e-09
515822.172164917,1.654476220906818e-09
530884.2658996582,1.759321040542027e-09
546386.2419128418,1.769720988954869e-09
562341.2132263184,1.6037855283175521e-09
578762.2928619385,1.4811879999981266e-09
595662.5938415527,1.575868921659282e-09
613055.2291870117,1.6275903256789793e-09
630956.8881988525,1.5897475828280925e-09
649381.8759918213,1.9129143300271607e-09
668344.4976806641,2.133877268682289e-09
687860.2504730225,1.780475286806851e-09
707945.8236694336,1.8117415539713732e-09
728617.9065704346,1.65676937941096e-09
749894.380569458,1.8095218267487011e-09
771791.934967041,1.6288270401930556e-09
794328.4511566162,2.1091269966821575e-09
817523.0026245117,1.8907116719806717e-09
841394.6628570557,2.034765055132791e-09
865964.8895263672,2.3311245562773888e-09
891250.3719329834,2.259168563670676e-09
917276.14402771,2.4022257384898068e-09
944061.279296875,1.7538600154936855e-09
971628.4275054932,2.704297838545377e-09
1000000.2384185791,2.668633610540498e-09
