# LNAmplifier Noise Density Measurement
# Generated: 2025-10-22 12:11:57
# LNA Filter: 3
# EEPROM Data Index: 3
# Sample Frequency: 5.0 MHz
# FFT Averages: 16
# Sample Size: 4194304 points
# FFT Bin Size: 1.19 Hz
# Total Test Frequencies: 401
# Unique Data Points: 354
# EEPROM Frequency Points: 201
# EEPROM Gain Points: 201
# Amplitude Spike Correction: Enabled
#
frequency,lna_input_noise_density
116.82510375976562,2.671521498557014e-08
119.20928955078125,2.1024013052667974e-08
121.59347534179688,2.222931552872181e-08
123.9776611328125,2.0974214222950618e-08
127.55393981933594,1.924445221857351e-08
129.93812561035156,2.0394035072892676e-08
132.3223114013672,2.1411158015585657e-08
134.7064971923828,2.4742648122568174e-08
137.09068298339844,2.2341525053082996e-08
140.66696166992188,2.1480970470032237e-08
143.0511474609375,2.1556288988163827e-08
146.62742614746094,2.496402631613149e-08
149.01161193847656,2.5369759719434952e-08
152.587890625,1.8933017393101595e-08
154.97207641601562,2.348137735418286e-08
158.54835510253906,2.5439336669544103e-08
162.1246337890625,2.4961620648948357e-08
164.50881958007812,2.7558277969528883e-08
168.08509826660156,2.0010909540378053e-08
171.661376953125,2.5001730973370407e-08
175.23765563964844,2.232188913562739e-08
178.81393432617188,1.6511178402051645e-08
182.3902130126953,1.5476215341618113e-08
185.96649169921875,2.207883689523021e-08
189.5427703857422,2.1316224752674267e-08
193.11904907226562,2.001907242578952e-08
197.88742065429688,1.8532896060110164e-08
201.4636993408203,1.4383896385760805e-08
205.03997802734375,1.8017738941174368e-08
209.808349609375,2.0056776090227948e-08
213.38462829589844,2.0889446905681372e-08
218.1529998779297,1.984986951896524e-08
222.92137145996094,2.069075225725264e-08
226.49765014648438,2.1850556447954796e-08
231.26602172851562,1.543614688641896e-08
236.03439331054688,1.7329221487704647e-08
240.80276489257812,1.6078066396714215e-08
245.57113647460938,2.2258218178787016e-08
250.33950805664062,1.8549265642825554e-08
256.2999725341797,2.3081144807129033e-08
261.06834411621094,2.4316177353098377e-08
267.02880859375,1.9499934448174435e-08
271.79718017578125,2.0430197270247845e-08
277.7576446533203,1.9008861750024845e-08
282.52601623535156,1.806568019457981e-08
288.4864807128906,1.911567334118023e-08
294.4469451904297,1.813905447584392e-08
300.40740966796875,1.5787533459120232e-08
306.3678741455078,1.861365998030817e-08
312.3283386230469,1.9395971956747607e-08
319.48089599609375,1.929047699330774e-08
325.4413604736328,1.687538263351249e-08
332.5939178466797,2.0003558594712383e-08
338.55438232421875,1.999397671445652e-08
345.7069396972656,1.7478392993329022e-08
352.8594970703125,1.732148939534901e-08
360.0120544433594,1.5436205185358135e-08
367.16461181640625,2.2228537324743503e-08
374.3171691894531,1.866596944192307e-08
381.4697265625,1.881074567281442e-08
389.8143768310547,1.6360318111711216e-08
398.1590270996094,1.8993751452997943e-08
405.31158447265625,1.7321017751661602e-08
413.65623474121094,1.689024492685525e-08
422.0008850097656,2.048681582926155e-08
430.3455352783203,1.683426972020642e-08
439.8822784423828,1.8574359797941495e-08
448.2269287109375,2.0929451468384735e-08
457.763671875,1.8559675089132203e-08
466.1083221435547,1.9360885311195114e-08
475.6450653076172,1.564441291396193e-08
485.1818084716797,1.4413767599245081e-08
495.91064453125,2.011539326362968e-08
505.4473876953125,1.8725977230283325e-08
516.1762237548828,1.7909206273527662e-08
525.7129669189453,1.6662641568704766e-08
536.4418029785156,1.8550258493741517e-08
547.1706390380859,1.6133764556754738e-08
559.0915679931641,1.7737929251628343e-08
569.8204040527344,1.715053741820938e-08
581.7413330078125,1.8811241431079723e-08
593.6622619628906,1.608303363591506e-08
605.5831909179688,2.0891813322607555e-08
617.5041198730469,1.9540129617861337e-08
630.6171417236328,1.8890862929372232e-08
642.5380706787109,1.7251756363337118e-08
655.6510925292969,1.789682518174805e-08
668.7641143798828,1.6831050461755504e-08
683.0692291259766,1.623460597281319e-08
696.1822509765625,1.640337282606228e-08
710.4873657226562,1.45049666721418e-08
724.79248046875,1.7411833335878382e-08
739.0975952148438,1.4167966714356198e-08
754.5948028564453,1.8707527921489313e-08
770.0920104980469,1.8553770110112213e-08
785.5892181396484,1.5908196511230215e-08
801.08642578125,1.990202081681312e-08
817.7757263183594,1.6090138034301127e-08
834.4650268554688,1.8393319826712392e-08
851.1543273925781,1.7872401639382233e-08
867.8436279296875,1.4965310934453846e-08
885.7250213623047,1.710717626071958e-08
903.6064147949219,1.8888097984528902e-08
921.4878082275391,1.7604440903645934e-08
940.5612945556641,1.7429806483825443e-08
959.6347808837891,1.8412110707440894e-08
978.7082672119141,1.627180866643713e-08
998.9738464355469,1.5623236559189436e-08
1019.2394256591797,1.6301239322936693e-08
1039.5050048828125,1.5398632217122218e-08
1059.7705841064453,1.8457790003081994e-08
1081.228256225586,1.514757385142638e-08
1103.8780212402344,1.5954407739129366e-08
1125.335693359375,1.6665142401715695e-08
1149.1775512695312,1.484569454581623e-08
1171.8273162841797,2.0278104743038872e-08
1195.669174194336,1.4875639718739072e-08
1219.5110321044922,1.4396606236185774e-08
1244.5449829101562,1.8114708910688198e-08
1269.5789337158203,1.5109871595192125e-08
1295.8049774169922,1.3938905475427678e-08
1320.8389282226562,1.8276919513832956e-08
1348.257064819336,1.833859706326785e-08
1375.6752014160156,1.7105511521549818e-08
1403.0933380126953,2.0730303273834216e-08
1431.7035675048828,1.8276500737176683e-08
1460.3137969970703,1.5312552894732363e-08
1490.1161193847656,1.1901211717123979e-08
1519.918441772461,1.5842992674286437e-08
1550.912857055664,1.5021169523106492e-08
1581.9072723388672,1.4778662704541569e-08
1614.0937805175781,1.633217446463971e-08
1647.4723815917969,1.3375341920660147e-08
1679.6588897705078,1.602799766179597e-08
1714.2295837402344,1.352682528649389e-08
1748.800277709961,8.893125270152194e-09
1784.5630645751953,1.8747754795851615e-08
1820.3258514404297,1.4573751994696352e-08
1857.2807312011719,1.3456724384698303e-08
1894.235610961914,2.0279745113108953e-08
1932.382583618164,1.5541354381407654e-08
1971.7216491699219,1.5905773518893082e-08
2012.2528076171875,1.7214389665574872e-08
2052.783966064453,1.40148563442066e-08
2094.5072174072266,1.7130527209502447e-08
2136.23046875,1.738373105337236e-08
2179.1458129882812,1.3996347137845875e-08
2223.2532501220703,1.4734831073261218e-08
2268.552780151367,1.927276521191666e-08
2313.852310180664,1.53676022907115e-08
2361.5360260009766,1.717008708989057e-08
2409.219741821289,1.5091860307510867e-08
2458.0955505371094,1.1496087758648206e-08
2506.9713592529297,1.3089747790176981e-08
2558.2313537597656,1.2837976345094115e-08
2609.4913482666016,1.458339668236134e-08
2661.9434356689453,1.4728082197283278e-08
2716.7797088623047,1.670607431532942e-08
2771.615982055664,1.4906743689592624e-08
2827.6443481445312,1.747954857854872e-08
2884.8648071289062,1.5462946164147888e-08
2943.277359008789,1.6358958349026693e-08
3001.689910888672,1.6481271351649316e-08
3062.4866485595703,1.51014592176695e-08
3124.4754791259766,1.5630954194660855e-08
3187.6564025878906,1.502398953220253e-08
3252.0294189453125,1.1420839335223563e-08
3318.78662109375,1.4333792145786456e-08
3385.5438232421875,1.3090212320456092e-08
3453.493118286133,1.4630034422421264e-08
3523.8265991210938,1.3450557123508429e-08
3595.3521728515625,1.4160707904106925e-08
3668.069839477539,1.784255110355335e-08
3741.9795989990234,1.5067002109020333e-08
3817.0814514160156,1.4242514605640232e-08
3894.5674896240234,1.2634442152804232e-08
3973.245620727539,1.489936783449604e-08
4053.1158447265625,1.4080483329013882e-08
4135.370254516602,1.5728241467006028e-08
4218.816757202148,1.3387177142428059e-08
4304.647445678711,1.383809906170201e-08
4391.670227050781,1.0497046359593917e-08
4479.885101318359,1.4105628792402197e-08
4570.484161376953,1.5431222941910357e-08
4663.4674072265625,1.5883088822074267e-08
4757.64274597168,1.2294560651983485e-08
4854.2022705078125,1.5289016702364184e-08
4951.953887939453,9.939363088531535e-09
5052.089691162109,1.2142611434258704e-08
5154.609680175781,1.4264547623733098e-08
5258.321762084961,1.1316035398560267e-08
5364.418029785156,1.2148830916334388e-08
5472.898483276367,9.132511716484472e-09
5583.763122558594,1.1652386591758072e-08
5697.011947631836,1.348988299688487e-08
5811.452865600586,1.4433452025735258e-08
5929.470062255859,1.4151449033088023e-08
6048.679351806641,1.2076600646479986e-08
6171.464920043945,1.2846589435765967e-08
6296.634674072266,1.4829304065480331e-08
6422.996520996094,1.2226997965622253e-08
6552.934646606445,1.3571831109856962e-08
6686.44905090332,1.204394735763237e-08
6821.155548095703,1.3280962371191448e-08
6959.438323974609,1.2177502904287405e-08
7100.105285644531,1.247842677014054e-08
7243.156433105469,1.2361384230487488e-08
7389.78385925293,1.8254272444825066e-08
7538.795471191406,1.6259862461380074e-08
7691.383361816406,1.35569247755273e-08
7847.54753112793,1.4975902553011645e-08
8006.095886230469,1.1767339220412431e-08
8167.028427124023,1.1161610805060171e-08
8332.72933959961,1.1842577579122937e-08
8500.814437866211,1.4725946927445347e-08
8672.475814819336,1.417261259148455e-08
8847.713470458984,1.0049203563139573e-08
9027.719497680664,1.4525978571198577e-08
9210.10971069336,1.174803216503449e-08
9396.076202392578,1.3868913810387394e-08
9585.61897277832,1.0790910580221084e-08
9779.930114746094,1.2465679646522291e-08
9977.81753540039,1.5970148549038075e-08
10179.281234741211,1.1072491434215713e-08
10384.321212768555,1.4290283062746968e-08
10595.321655273438,1.1059424375984114e-08
10808.706283569336,1.516705391961576e-08
11028.051376342773,1.245495369716743e-08
11250.972747802734,1.2011145024690507e-08
11477.470397949219,1.2700119664660802e-08
11709.928512573242,1.026114975110859e-08
11947.154998779297,1.1675199051559892e-08
12187.957763671875,1.2880698181778663e-08
12434.720993041992,1.3950828810364006e-08
12686.25259399414,1.293096159195375e-08
12942.55256652832,1.0566215872198547e-08
13204.813003540039,1.3687384770728168e-08
13471.841812133789,1.2971186978716771e-08
13743.63899230957,1.217743759288675e-08
14021.39663696289,1.5695218823711615e-08
14305.11474609375,1.087228997020115e-08
14594.793319702148,1.5083176554360254e-08
14889.240264892578,1.2804037774604813e-08
15190.839767456055,1.2087820065464714e-08
15497.207641601562,1.2461778537581742e-08
15810.728073120117,1.5641771083398234e-08
16130.208969116211,1.1928742915183737e-08
16456.84242248535,1.3384194570437518e-08
16789.43634033203,1.591252008390723e-08
17129.182815551758,1.4537456462356815e-08
17474.889755249023,1.0464904558110948e-08
17827.749252319336,1.361013506384526e-08
18188.953399658203,9.391165914096567e-09
18556.11801147461,1.128560394037214e-08
18931.62727355957,1.1542116257489768e-08
19314.289093017578,1.4153787355225808e-08
19705.29556274414,1.21296135486545e-08
20103.45458984375,1.514636345627286e-08
20509.958267211914,1.321792230431289e-08
20924.806594848633,1.0211863432560618e-08
21346.8074798584,1.0690351861912958e-08
21778.345108032227,1.2922040906969622e-08
22219.419479370117,1.256459227003314e-08
22668.838500976562,1.3676908018186685e-08
23126.602172851562,1.2392737336040995e-08
23593.902587890625,1.2921876618748464e-08
24071.931838989258,1.3518471826830333e-08
24558.305740356445,1.3079882388043156e-08
25054.216384887695,1.260613033917216e-08
25560.855865478516,1.3002447816452404e-08
26078.224182128906,1.4151172000880728e-08
26605.12924194336,1.2200053582238074e-08
27142.763137817383,1.4529644837955159e-08
27692.317962646484,1.6586374977076378e-08
28251.40953063965,1.3254736742156577e-08
28822.42202758789,1.5270226862440582e-08
29405.35545349121,1.331568958430026e-08
30000.20980834961,1.4462152586565632e-08
