# LNAmplifier Noise Density Measurement
# Generated: 2025-10-21 20:45:01
# LNA Filter: 1
# EEPROM Data Index: 1
# Sample Frequency: 5.0 MHz
# FFT Averages: 16
# Sample Size: 4194304 points
# FFT Bin Size: 1.19 Hz
# Total Test Frequencies: 801
# Unique Data Points: 716
# EEPROM Frequency Points: 201
# EEPROM Gain Points: 201
#
frequency,measured_noise_density,lna_gain_db,lna_input_noise_density
571.0124969482422,2.404049534533032e-06,60.72723167285432,2.210964799345014e-09
579.3571472167969,2.0909661751783574e-06,60.72713801083279,1.9230479219668644e-09
587.7017974853516,1.8935305436197542e-06,60.727044348811255,1.7414864410879102e-09
596.0464477539062,1.757451547442948e-06,60.72695068678972,1.6163515577687298e-09
604.3910980224609,2.1252171083930934e-06,60.72762670015602,1.9544383167775315e-09
612.7357482910156,2.0807279597381783e-06,60.7282688297363,1.9133827819908362e-09
622.2724914550781,1.992929741239703e-06,60.72900269211376,1.8324910143309513e-09
630.6171417236328,1.7813028447630267e-06,60.72964482169404,1.6377798379799027e-09
640.1538848876953,1.7254749929089233e-06,60.73042543655486,1.58630757343824e-09
649.6906280517578,1.628340566627445e-06,60.73120778086087,1.4968726507177124e-09
659.2273712158203,2.2141911823816374e-06,60.73199012516689,2.035239911570726e-09
668.7641143798828,2.374583912342625e-06,60.7327724694729,2.1824730907380272e-09
678.3008575439453,1.6895241670619213e-06,60.73339422088988,1.5527255426190627e-09
687.8376007080078,2.238623988688306e-06,60.73402274931329,2.0572165798767027e-09
697.3743438720703,2.4799951635972373e-06,60.7346512777367,2.2788632771275523e-09
708.1031799316406,1.8261787404854712e-06,60.73535837221304,1.6779358922271395e-09
717.6399230957031,1.749700751750743e-06,60.733934846666706,1.6079296221119952e-09
728.3687591552734,1.815008901118786e-06,60.732370858686124,1.6682464766817283e-09
739.0975952148438,1.8536232612925812e-06,60.73080687070554,1.7040452666531523e-09
749.8264312744141,1.8368220914329873e-06,60.72924288272497,1.6889039439452474e-09
760.5552673339844,2.035471172301155e-06,60.72963848119321,1.8714706991440647e-09
771.2841033935547,1.890333137236859e-06,60.730046540885596,1.7379449682698567e-09
783.2050323486328,2.148784227192491e-06,60.7304999405438,1.975458044633668e-09
793.9338684082031,2.1488379205040807e-06,60.730908000236184,1.9754146005276152e-09
805.8547973632812,1.938774371498386e-06,60.72984202379998,1.7825231096186329e-09
817.7757263183594,1.9131437728383906e-06,60.728724062217694,1.7591845629804469e-09
829.6966552734375,1.630305182316367e-06,60.727606100635406,1.4993002176160894e-09
841.6175842285156,1.900178762404177e-06,60.72648813905312,1.7477127433508557e-09
853.5385131835938,2.017928589443797e-06,60.72685754867891,1.855935657916885e-09
865.4594421386719,2.1166942791485913e-06,60.727199712644406,1.946696062233101e-09
878.5724639892578,1.7989302406249056e-06,60.72757609300645,1.6543809395106125e-09
891.6854858398438,1.971979076915287e-06,60.7279524733685,1.8134462135128957e-09
903.6064147949219,1.999696675542228e-06,60.72928317372741,1.8386538095525874e-09
916.7194366455078,1.8129637539250436e-06,60.730708698243184,1.6666856129289302e-09
931.0245513916016,1.7370169555568003e-06,60.73226381589675,1.5965806701662356e-09
944.1375732421875,1.638602474842225e-06,60.73368934041252,1.5058757492526345e-09
957.2505950927734,2.0233492866984515e-06,60.73379064111463,1.8594364008010976e-09
971.5557098388672,1.6542629505015208e-06,60.733909553872415,1.5202291842225222e-09
985.8608245849609,1.3901623666029703e-06,60.73402846663021,1.2775093992101632e-09
1000.1659393310547,1.772708560230522e-06,60.73414737938799,1.629033340654684e-09
1014.4710540771484,1.9984794775475716e-06,60.73281938825573,1.8367866889106507e-09
1028.7761688232422,1.8826699258081968e-06,60.73150798874577,1.7306083137300316e-09
1044.2733764648438,2.0716435241694e-06,60.73008730594331,1.9046301788848462e-09
1059.7705841064453,1.834096755591755e-06,60.72866662314085,1.68650996438735e-09
1074.075698852539,1.9317671851730642e-06,60.728499575178056,1.7763551756368296e-09
1090.7649993896484,1.8480907353767184e-06,60.72825813536872,1.6994577930547626e-09
1106.26220703125,1.7392236614680515e-06,60.72803394126005,1.599387649736138e-09
1121.7594146728516,1.59619619441431e-06,60.72780974715138,1.467897678673775e-09
1138.448715209961,1.6383017028200468e-06,60.73137903807576,1.505999857424089e-09
1155.1380157470703,2.086645531760348e-06,60.73500840399381,1.9173361448737636e-09
1171.8273162841797,1.780385512086224e-06,60.73863776991186,1.635242489170808e-09
1188.516616821289,1.6936136764806633e-06,60.74226713582992,1.5548947432267638e-09
1205.2059173583984,1.702790638118666e-06,60.74054934966308,1.5636292512087351e-09
1223.0873107910156,1.5227874328496719e-06,60.73871381023737,1.3986324285570306e-09
1240.9687042236328,1.5114484378577349e-06,60.73687827081166,1.3885113129580145e-09
1258.85009765625,1.707553465293839e-06,60.73504273138595,1.5689972204453541e-09
1276.7314910888672,1.7421730059155266e-06,60.734068026603104,1.6009872709027799e-09
1295.8049774169922,1.3323167334596811e-06,60.73303222546571,1.2244917720875892e-09
1314.8784637451172,1.7968136504883529e-06,60.73199642432832,1.651593698026403e-09
1333.9519500732422,1.7185153230226363e-06,60.730960623190924,1.5798118885194889e-09
1353.0254364013672,1.807260560693145e-06,60.732643966217765,1.6610724411301629e-09
1372.0989227294922,1.5268687357059826e-06,60.73426729580288,1.403099073161146e-09
1392.364501953125,1.7920931527330175e-06,60.735992083487055,1.6464971234342591e-09
1412.6300811767578,1.8289836847185782e-06,60.73771687117124,1.6800568892987401e-09
1432.8956604003906,1.807574683569547e-06,60.73321528196809,1.6612518821172256e-09
1454.3533325195312,1.9141366179276474e-06,60.72847884260426,1.7601472010870521e-09
1474.618911743164,1.7304098480997986e-06,60.72400553876064,1.5920206665323368e-09
1496.0765838623047,1.671468159592048e-06,60.71926909939681,1.5386316190858664e-09
1517.5342559814453,1.421017394938585e-06,60.722633085552395,1.3075784064501262e-09
1540.1840209960938,1.6173906077996375e-06,60.72624779601275,1.4876560302798506e-09
1562.8337860107422,2.492707813110486e-06,60.72986250647311,2.291808097794892e-09
1585.4835510253906,1.890571760416936e-06,60.733477216933466,1.7374779657141222e-09
1608.133316040039,2.0950443564430586e-06,60.73329044621865,1.92543428166683e-09
1630.7830810546875,2.065030186041541e-06,60.73320024355733,1.8978697001421134e-09
1654.6249389648438,1.6608324235641405e-06,60.7331052933875,1.52640770671914e-09
1678.466796875,1.6034955948566642e-06,60.733010343217686,1.4737277253325456e-09
1703.500747680664,1.5820052720937436e-06,60.73237740297356,1.4540825288400824e-09
1727.3426055908203,1.8571731935814757e-06,60.731767667080184,1.707119892586807e-09
1752.3765563964844,1.6667683193967695e-06,60.731127444392136,1.5322120197221446e-09
1778.6026000976562,2.016317856475506e-06,60.73045673490942,1.853685955470412e-09
1803.6365509033203,1.768851202788051e-06,60.731652845152944,1.6259555133236174e-09
1829.8625946044922,1.8030361481021634e-06,60.73288139414697,1.6571444400011126e-09
1857.2807312011719,1.6650175089904544e-06,60.73416578627709,1.5300672359802285e-09
1883.5067749023438,1.7620620798743729e-06,60.73539433527112,1.6190172960689877e-09
1910.9249114990234,1.5638315642176467e-06,60.73468130591624,1.436997158419278e-09
1938.3430480957031,1.6714539422098518e-06,60.733957857850264,1.5360187637201638e-09
1966.9532775878906,1.9008608925370334e-06,60.73320295552054,1.7469890707328388e-09
1995.5635070800781,1.8919262018213879e-06,60.73244805319082,1.7389287558180463e-09
2024.1737365722656,1.7817513204830553e-06,60.73389830959247,1.6373901513684077e-09
2053.976058959961,1.997327711357133e-06,60.73538506444348,1.8351859443650983e-09
2083.7783813476562,1.5508482200258775e-06,60.73687181929449,1.4247074817009465e-09
2113.5807037353516,1.9268828623954293e-06,60.7383585741455,1.7698537706682435e-09
2144.5751190185547,1.6472948597228827e-06,60.73517420216508,1.513605276860593e-09
2175.569534301758,1.724911589419126e-06,60.732003783273626,1.5855014772013625e-09
2206.563949584961,1.6986868394244153e-06,60.72883336438218,1.5619662795188966e-09
2238.750457763672,1.583300833692288e-06,60.7255410063026,1.4564191816223316e-09
2270.936965942383,1.971298503794681e-06,60.725682914917115,1.8132940919355237e-09
2304.3155670166016,1.803581881018252e-06,60.725826843958394,1.6589928775092168e-09
2337.6941680908203,1.4318159787855211e-06,60.72597077299968,1.3170087674193955e-09
2371.072769165039,1.5312273632116044e-06,60.72611470204096,1.4084257165736819e-09
2405.6434631347656,1.4408299792638593e-06,60.72407854040089,1.3255887486761528e-09
2440.214157104492,1.9405132575455972e-06,60.722023184652656,1.7857286027131751e-09
2475.9769439697266,1.448325233001711e-06,60.719896954568284,1.3331261559823964e-09
2511.739730834961,1.5758213732658105e-06,60.717770724483906,1.4508364245754086e-09
2548.694610595703,1.8456437072899597e-06,60.72164316248589,1.698500613914557e-09
2585.6494903564453,1.7031064418099784e-06,60.725539798125716,1.5666240946973458e-09
2622.6043701171875,1.700678247492716e-06,60.72943643376555,1.5636888349207328e-09
2660.7513427734375,1.6666677388761664e-06,60.733458767329246,1.5317083879249512e-09
2698.8983154296875,1.7872077020040308e-06,60.73205287300169,1.6427534340599978e-09
2738.2373809814453,2.024660034638305e-06,60.73060689310582,1.861323093232414e-09
2777.576446533203,1.7733800986052083e-06,60.72916091320995,1.6305862834951816e-09
2818.1076049804688,1.5618364442495142e-06,60.72767111574149,1.4363226091296125e-09
2859.830856323242,1.5118618801549347e-06,60.726883661889275,1.3904902047665965e-09
2900.362014770508,1.7203560472639757e-06,60.7261235195316,1.582385018149172e-09
2943.277359008789,1.8944868155773797e-06,60.725318662917594,1.7427121299442516e-09
2985.0006103515625,1.590376208874427e-06,60.72453616343175,1.4630968056683412e-09
3029.1080474853516,2.085490348452726e-06,60.72881095480644,1.9176424572252563e-09
3072.023391723633,1.705171317342049e-06,60.73301357457629,1.5671744406339066e-09
3117.3229217529297,1.5573590276031413e-06,60.737449673222244,1.4305935447165023e-09
3162.6224517822266,1.3248621220916128e-06,60.7418857718682,1.2163999543283572e-09
3207.9219818115234,1.7624441614602174e-06,60.73734984126892,1.6190038231508488e-09
3254.413604736328,1.8139983303737874e-06,60.73276411564976,1.6672421344033429e-09
3302.0973205566406,1.440913987823836e-06,60.728060807322414,1.325058392027911e-09
3349.781036376953,1.3673754542759052e-06,60.723357498995064,1.2581137380276087e-09
3398.6568450927734,1.6596011864826756e-06,60.7213761185445,1.5273372038817398e-09
3447.5326538085938,2.141350598691211e-06,60.71938739403089,1.971144259210769e-09
3497.600555419922,1.922807212566291e-06,60.717350164041335,1.770387091426213e-09
3547.66845703125,2.04965962622952e-06,60.71531293405178,1.887626648514084e-09
3600.1205444335938,1.7655837470715394e-06,60.71525146902596,1.6260194973976557e-09
3651.3805389404297,1.5432548864355724e-06,60.715209532623554,1.421271947286572e-09
3705.0247192382812,1.6604074352628623e-06,60.7151656456908,1.5291721758507032e-09
3758.668899536133,1.6794642072558252e-06,60.71512175875805,1.5467305540672e-09
3812.3130798339844,1.673101217259833e-06,60.71756950636016,1.540436284924537e-09
3868.3414459228516,1.5413597546803488e-06,60.7201118159666,1.4187256623302336e-09
3924.3698120117188,1.8649580788010004e-06,60.722654125573044,1.7160754079751112e-09
3981.5902709960938,1.8903944820031125e-06,60.72525052687324,1.738961290227597e-09
4038.8107299804688,1.5772849910573702e-06,60.72230080470456,1.451426775288102e-09
4097.223281860352,1.8325281031400093e-06,60.71934047159005,1.6868777892395985e-09
4156.827926635742,1.5273834015477347e-06,60.71631972351402,1.406475205701855e-09
4216.432571411133,1.4606592746208607e-06,60.713298975437986,1.3455008358096945e-09
4278.421401977539,1.7254264175813363e-06,60.71303932841356,1.5894412384597605e-09
4340.410232543945,1.5271738556964981e-06,60.712804641668576,1.4068514693523865e-09
4403.591156005859,1.9884314311910814e-06,60.71256544171696,1.8318181059861632e-09
4466.772079467773,1.6071904702928189e-06,60.712326241765346,1.480645314171431e-09
4531.145095825195,1.51185252799925e-06,60.71178562929037,1.3929006754537355e-09
4596.710205078125,1.367514041151888e-06,60.711234705194755,1.259998589507118e-09
4663.4674072265625,2.0071780726514265e-06,60.71067376429741,1.8494909718555991e-09
4731.416702270508,1.7810825894576026e-06,60.71010280659833,1.6412657926247571e-09
4800.558090209961,1.5688245043757263e-06,60.70947818750569,1.4457741480223596e-09
