# LNAmplifier Noise Density Measurement
# Generated: 2025-10-22 11:59:16
# LNA Filter: 2
# EEPROM Data Index: 2
# Sample Frequency: 5.0 MHz
# FFT Averages: 16
# Sample Size: 4194304 points
# FFT Bin Size: 1.19 Hz
# Total Test Frequencies: 401
# Unique Data Points: 365
# EEPROM Frequency Points: 201
# EEPROM Gain Points: 201
# Amplitude Spike Correction: Enabled
#
frequency,lna_input_noise_density
81.06231689453125,8.763927846189388e-09
83.44650268554688,8.464999341419967e-09
84.63859558105469,9.644765378455367e-09
87.02278137207031,1.0720165672735127e-08
89.40696716308594,9.88660566477972e-09
91.79115295410156,9.810675110316287e-09
92.98324584960938,1.0331918084217294e-08
95.367431640625,8.918929903911555e-09
97.75161743164062,8.26016701278545e-09
100.13580322265625,8.871506710752196e-09
102.51998901367188,9.225718153863246e-09
104.9041748046875,1.0337436383491462e-08
107.28836059570312,6.492140877257889e-09
109.67254638671875,7.337738556488997e-09
112.05673217773438,8.193901898731266e-09
114.44091796875,8.373246487762214e-09
118.01719665527344,1.2132285089651693e-08
120.40138244628906,1.0539960291399834e-08
122.78556823730469,9.209696950591827e-09
126.36184692382812,9.770593457061517e-09
128.74603271484375,9.124165302565541e-09
132.3223114013672,7.417420244473875e-09
134.7064971923828,8.118402578665245e-09
138.28277587890625,1.0004518435293141e-08
140.66696166992188,8.994669159974389e-09
144.2432403564453,1.0349049839245927e-08
147.81951904296875,6.897271007100877e-09
151.3957977294922,7.611830333788301e-09
154.97207641601562,6.21946479734348e-09
158.54835510253906,8.30019290780244e-09
162.1246337890625,6.095956336475775e-09
165.70091247558594,6.751159159754848e-09
169.27719116210938,7.605354207285596e-09
174.04556274414062,7.425815278404236e-09
177.62184143066406,9.18964211602447e-09
182.3902130126953,7.95200414481726e-09
185.96649169921875,8.68274639248452e-09
190.73486328125,8.384123446695734e-09
195.50323486328125,7.29891062540117e-09
199.0795135498047,6.842175608473731e-09
203.84788513183594,5.831327658547428e-09
208.6162567138672,9.95891725598664e-09
213.38462829589844,6.570821460466406e-09
219.3450927734375,6.695829893303339e-09
224.11346435546875,7.566076553327427e-09
228.8818359375,7.515317929960608e-09
234.84230041503906,1.0095224347195217e-08
239.6106719970703,7.225767345999641e-09
245.57113647460938,8.464560158972687e-09
251.53160095214844,7.481543952901708e-09
257.4920654296875,8.21560135581095e-09
263.45252990722656,6.789388591844157e-09
269.4129943847656,7.211455592703806e-09
275.3734588623047,7.183745010141655e-09
281.33392333984375,1.0144117156392205e-08
288.4864807128906,8.109665729004655e-09
295.6390380859375,7.913611161124092e-09
301.59950256347656,7.893847897446218e-09
308.75205993652344,6.94519369047357e-09
315.9046173095703,7.994878259624097e-09
323.0571746826172,6.393066615837863e-09
331.4018249511719,8.118090802470644e-09
338.55438232421875,8.468086734806924e-09
346.89903259277344,8.258517480282534e-09
355.2436828613281,6.557370120238551e-09
363.5883331298828,7.1322750443004995e-09
371.9329833984375,7.771058234492379e-09
380.2776336669922,7.779040317483055e-09
388.6222839355469,6.122046068270704e-09
398.1590270996094,6.394611966601399e-09
407.6957702636719,6.8169768787615885e-09
417.2325134277344,6.37810226258112e-09
426.7692565917969,6.89904162166162e-09
436.3059997558594,6.2506001691630575e-09
447.0348358154297,5.9071243191977605e-09
456.5715789794922,7.646423629961708e-09
467.3004150390625,7.514436668791032e-09
479.2213439941406,7.450485473326424e-09
489.95018005371094,6.822671732018578e-09
500.67901611328125,6.130139395607842e-09
512.5999450683594,5.714767718560209e-09
524.5208740234375,5.338242163500049e-09
536.4418029785156,6.367694281047868e-09
549.5548248291016,7.606639789632837e-09
562.6678466796875,5.339077426813533e-09
575.7808685302734,7.45314153696504e-09
588.8938903808594,6.993141963666481e-09
602.0069122314453,6.1968177466952735e-09
616.3120269775391,6.027616440085336e-09
630.6171417236328,7.147224285817323e-09
646.1143493652344,6.396303884857782e-09
660.4194641113281,7.260768804842882e-09
675.9166717529297,6.388006347075142e-09
691.4138793945312,7.596079407802389e-09
708.1031799316406,5.73891643028635e-09
724.79248046875,5.139836490392921e-09
741.4817810058594,6.760928797228265e-09
758.1710815429688,4.864900971482909e-09
776.0524749755859,6.4350526541434904e-09
793.9338684082031,6.9323735024383394e-09
813.0073547363281,7.383944961742173e-09
832.0808410644531,7.602917691903464e-09
851.1543273925781,5.70176847866064e-09
871.4199066162109,7.485677013289007e-09
891.6854858398438,6.8736954971197205e-09
911.9510650634766,7.99369263305121e-09
933.4087371826172,5.942761116947565e-09
954.8664093017578,6.811094742685402e-09
977.5161743164062,7.4378429137181905e-09
1000.1659393310547,5.831762438242576e-09
1022.8157043457031,5.835295364560934e-09
1046.6575622558594,5.914686278666044e-09
1071.6915130615234,6.778534960194915e-09
1096.7254638671875,7.1137861953078326e-09
1121.7594146728516,6.181495303434398e-09
1147.9854583740234,6.437006076871333e-09
1175.4035949707031,6.198851643099954e-09
1202.8217315673828,5.546574399039898e-09
1230.2398681640625,5.127349361122287e-09
1258.85009765625,6.6841483606129595e-09
1288.6524200439453,4.924614225710158e-09
1318.4547424316406,7.075812615038686e-09
1349.4491577148438,5.375178035146986e-09
1380.4435729980469,6.357805529493793e-09
1412.6300811767578,5.877540186297729e-09
1446.0086822509766,6.524486992718187e-09
1479.3872833251953,4.246722794662868e-09
1513.9579772949219,6.518130112483555e-09
1548.5286712646484,5.981940775817864e-09
1585.4835510253906,6.77288197187212e-09
1621.246337890625,4.849288541609456e-09
1659.393310546875,4.927989737280882e-09
1698.7323760986328,6.086130416818405e-09
1738.0714416503906,6.565086958350346e-09
1778.6026000976562,5.538622135609727e-09
1819.1337585449219,5.465535963151435e-09
1862.0491027832031,6.53563550425423e-09
1904.9644470214844,5.554699705550033e-09
1950.2639770507812,5.5633531265557576e-09
1995.5635070800781,5.90107562312162e-09
2042.0551300048828,5.306527739618524e-09
2089.7388458251953,5.67626587109609e-09
2137.422561645508,4.845597425578909e-09
2187.490463256836,5.108662639469418e-09
2238.750457763672,6.508761635465137e-09
2291.2025451660156,5.319079186496163e-09
2343.6546325683594,5.7094958183108e-09
2398.4909057617188,5.813548695097942e-09
2454.519271850586,4.722197728354384e-09
2511.739730834961,6.0424892551830625e-09
2570.1522827148438,5.606413483137649e-09
2629.7569274902344,5.952129309901312e-09
2691.7457580566406,5.975582405050562e-09
2753.734588623047,5.844894048676622e-09
2818.1076049804688,6.153497740490145e-09
2883.6727142333984,4.828721904245714e-09
2951.6220092773438,5.831249389632635e-09
3019.571304321289,6.378423011640619e-09
3089.90478515625,5.351019114610405e-09
3162.6224517822266,4.471477128340814e-09
3236.532211303711,5.746187521800285e-09
3311.634063720703,5.435493981377188e-09
3387.928009033203,5.163622198274966e-09
3467.7982330322266,5.2137562015067695e-09
3547.66845703125,6.4019486810969454e-09
3631.114959716797,6.416687789930046e-09
3715.7535552978516,6.331441017281126e-09
3801.584243774414,6.171688280158079e-09
3890.9912109375,6.341192551094515e-09
3981.5902709960938,4.855137904258291e-09
4073.3814239501953,5.136510981431879e-09
4168.74885559082,4.1465314626729176e-09
4265.308380126953,6.201411447004965e-09
4365.444183349609,5.028990413359274e-09
4466.772079467773,4.687122094966946e-09
4570.484161376953,4.638218021570089e-09
4677.772521972656,4.905686222628617e-09
4786.252975463867,3.817613302515333e-09
4898.309707641602,5.094088118370458e-09
5011.558532714844,5.626478875295491e-09
5128.383636474609,4.5583183715120154e-09
5247.592926025391,4.776753802424064e-09
5370.378494262695,5.164268926131565e-09
5495.548248291016,6.416994298114006e-09
5623.102188110352,5.353634989427246e-09
5754.232406616211,5.391067491382176e-09
5888.938903808594,4.904803979340228e-09
6026.029586791992,3.493806182055473e-09
6165.504455566406,4.502417212044644e-09
6309.747695922852,3.4022586253001257e-09
6456.3751220703125,4.897617304708844e-09
6606.578826904297,4.4012631284529885e-09
6760.358810424805,5.487922394140112e-09
6917.715072631836,4.9105434164341135e-09
7079.839706420898,4.374341518454698e-09
7244.348526000977,4.63170804785404e-09
7413.625717163086,5.901935894552071e-09
7585.287094116211,5.395475371920274e-09
7762.908935546875,5.009170759300061e-09
7942.914962768555,4.0265590043406785e-09
8128.881454467773,4.758439891115804e-09
8317.232131958008,5.648039081055573e-09
8511.543273925781,4.347527139611782e-09
8709.430694580078,5.225821977481451e-09
8912.086486816406,4.947003505044239e-09
9120.702743530273,4.623265610815451e-09
9332.895278930664,4.714167455745458e-09
9549.856185913086,4.613709384712776e-09
9772.777557373047,4.351326559332591e-09
10000.467300415039,3.4149362281860026e-09
10232.925415039062,3.96989983995401e-09
10471.343994140625,4.275699598735546e-09
10715.723037719727,4.46685717085396e-09
10964.87045288086,5.165219305753068e-09
11219.978332519531,4.7805988254006894e-09
11481.046676635742,5.063294238828482e-09
11749.267578125,5.000726899843789e-09
12022.256851196289,3.2902777051228015e-09
12302.398681640625,3.962610438360231e-09
12589.693069458008,4.3717740407509e-09
12882.94792175293,4.610297993610212e-09
13182.16323852539,5.101798506153532e-09
13489.723205566406,3.4448665807610173e-09
13804.435729980469,4.161966599337343e-09
14125.10871887207,3.965955308046549e-09
14454.126358032227,4.448625796544176e-09
14791.488647460938,4.691289589392306e-09
15136.003494262695,3.5328265315436395e-09
15487.6708984375,4.019397195374805e-09
15848.875045776367,4.263620366003709e-09
16218.423843383789,3.985848877447203e-09
16596.317291259766,4.488315997664273e-09
16982.555389404297,4.236468071134816e-09
17378.33023071289,3.896879988762868e-09
17782.44972229004,3.947421036404851e-09
18197.298049926758,4.135619702734833e-09
18620.49102783203,5.165760203018152e-09
19054.412841796875,3.405575941546601e-09
19497.87139892578,4.933325368689703e-09
19952.058792114258,3.976279221107921e-09
20416.975021362305,3.3306871469509896e-09
20892.620086669922,3.469361912073189e-09
21380.186080932617,3.9098398430501685e-09
21877.288818359375,4.634095272847462e-09
22387.50457763672,4.0221952801534065e-09
22908.449172973633,4.83520263882329e-09
23442.506790161133,3.7591381896443945e-09
23988.48533630371,3.6852348993789694e-09
24547.576904296875,3.9360979945624375e-09
25118.589401245117,4.105627424022436e-09
25703.907012939453,4.210799546036275e-09
26302.337646484375,3.964545588088071e-09
26915.07339477539,3.5873546178200585e-09
27542.1142578125,3.811704289343071e-09
28183.460235595703,3.8557990898386226e-09
28840.303421020508,3.4420137127327508e-09
29512.643814086914,2.9749120667354154e-09
30199.289321899414,3.2900892546293088e-09
30902.624130249023,3.260962149157171e-09
31622.648239135742,4.124324098513756e-09
32359.36164855957,3.769829935172065e-09
33112.76435852051,3.3019433006143856e-09
33884.04846191406,3.606197569465753e-09
34673.213958740234,3.923141653212493e-09
35481.45294189453,4.0467329216633985e-09
36307.573318481445,4.132835184175629e-09
37153.95927429199,3.425476103334419e-09
38019.418716430664,4.209420646258826e-09
38903.95164489746,3.588773149573736e-09
39811.134338378906,3.5883700241782574e-09
40738.582611083984,3.3514557028238306e-09
41687.4885559082,3.5753056841658788e-09
42657.85217285156,3.916629445887885e-09
43652.05764770508,3.347281341829698e-09
44668.91288757324,3.2141249012811245e-09
45708.417892456055,3.5319976275326313e-09
46772.95684814453,3.742367144555448e-09
47862.52975463867,3.291768416188013e-09
48978.328704833984,3.2791221381497237e-09
50119.16160583496,3.240199546179366e-09
51286.22055053711,3.1332738297811836e-09
52480.69763183594,4.03519900467038e-09
53702.592849731445,4.072247167882272e-09
54954.29039001465,4.129959128544096e-09
56234.59815979004,2.9676180062168053e-09
57543.51615905762,3.2124458059121083e-09
58884.620666503906,3.639233857829694e-09
60255.52749633789,2.8014072145771815e-09
61659.812927246094,3.1256339651399477e-09
63096.28486633301,3.2377757232719583e-09
64564.94331359863,3.712100059464396e-09
66069.36454772949,4.323828961968706e-09
67608.35647583008,2.9640230116413425e-09
69183.1111907959,3.7231545663688667e-09
70794.82078552246,3.3803570392877257e-09
72443.48526000977,4.300643518014109e-09
74131.48880004883,3.1357240522041725e-09
75857.63931274414,4.014128231964492e-09
77624.32098388672,2.9517341692990077e-09
79432.72590637207,3.3373294192653817e-09
81282.8540802002,3.4920244375269864e-09
83175.8975982666,3.9892386779678775e-09
85114.2406463623,3.752103878833812e-09
87096.6911315918,3.973941009609427e-09
89125.6332397461,4.207121587028404e-09
91201.0669708252,3.4943647106336638e-09
93325.37651062012,3.3389535655624125e-09
95499.75395202637,3.981849787694268e-09
97724.19929504395,5.397682320957432e-09
99999.90463256836,4.922121199632592e-09
