Frequency (Hz),Magnitude (dB),Phase (°)
375.837404,60.716701827,3.3235498493
398.107171,60.718388033,3.0702110306
421.696503,60.718852868,2.9221903026
446.683592,60.721396895,2.729214491
473.151259,60.722769499,2.5294456803
501.187234,60.718954377,2.386112618
530.884444,60.720743386,2.2787254882
562.341325,60.720883248,2.0952678057
595.662144,60.72341941,1.9544350039
630.957344,60.720010003,1.8370293214
668.343918,60.72058381,1.7239308101
707.945784,60.722263699,1.6037140124
749.894209,60.720495317,1.452176454
794.328235,60.718405597,1.3610138747
841.395142,60.725915641,1.2946284128
891.250938,60.719808266,1.1442676944
944.060876,60.725545501,1.0641557616
1000.0,60.72015813,0.97206115757
1059.253725,60.726591285,0.91693671456
1122.018454,60.724446263,0.75311901526
1188.502227,60.726672786,0.73105679787
1258.925412,60.731125825,0.61337475107
1333.521432,60.723883845,0.55862990446
1412.537545,60.721165238,0.46012360854
1496.235656,60.720024456,0.40055354283
1584.893192,60.736061649,0.29188482937
1678.804018,60.716890159,0.29064630866
1778.27941,60.73390307,0.17187422814
1883.649089,60.71347827,0.03480926299
1995.262315,60.734902786,-0.080443959858
2113.48904,60.730543302,-0.066273271645
2238.721139,60.719583908,-0.12203885592
2371.373706,60.7376967,-0.23942637248
2511.886432,60.711573793,-0.36573298876
2660.72506,60.717175928,-0.43956664059
2818.382931,60.707670413,-0.49411996895
2985.382619,60.725517433,-0.58489020728
3162.27766,60.715689044,-0.6502253464
3349.654392,60.720421395,-0.65853047023
3548.133892,60.712098166,-0.86044521618
3758.374043,60.705868786,-0.93250243806
3981.071706,60.696283325,-0.95650525088
4216.965034,60.699110354,-1.026429936
4466.835922,60.711301882,-1.1600270094
4731.51259,60.706575628,-1.2585877792
5011.872336,60.702653596,-1.3481685456
5308.844442,60.709223782,-1.4000952091
5623.413252,60.707317495,-1.470862564
5956.621435,60.710037503,-1.6741127564
6309.573445,60.685995986,-1.6944484687
6683.439176,60.693277996,-1.8961167651
7079.457844,60.710075125,-2.0923128595
7498.942093,60.702880059,-2.2023307799
7943.282347,60.680677628,-2.2147368216
8413.951416,60.693531304,-2.3289774112
8912.509381,60.676065991,-2.5102081318
9440.608763,60.696956916,-2.643698443
10000.0,60.690425734,-2.8307252532
10592.537252,60.690902629,-3.0181227701
11220.184543,60.69082685,-3.0516076921
11885.022274,60.701319673,-3.3026081079
12589.254118,60.689262138,-3.4771814933
13335.214322,60.691922116,-3.7029697877
14125.375446,60.670926368,-4.0274765286
14962.356561,60.68179491,-4.3269749605
15848.931925,60.687264738,-4.3634002454
16788.040181,60.687364136,-4.5438733008
17782.7941,60.680070327,-4.9888850993
18836.490895,60.695863338,-5.136751849
19952.62315,60.678515139,-5.5319292571
21134.890398,60.74890753,-5.7969543898
22387.211386,60.715065751,-6.0504532311
23713.737057,60.693108238,-6.4184225315
25118.864315,60.703304433,-6.952013
26607.250598,60.679106528,-7.3993519917
28183.829313,60.696525918,-7.882622138
29853.826189,60.677747799,-8.2301271637
31622.776602,60.720190721,-8.9714952171
33496.543916,60.721871448,-9.3807099169
35481.338923,60.701846448,-9.8469075074
37583.740429,60.705187235,-10.57306572
39810.717055,60.716580914,-11.122224594
42169.650343,60.718057257,-11.548710333
44668.359215,60.716817167,-12.475319457
47315.125896,60.685030818,-12.937900732
50118.723363,60.691982224,-14.038262513
53088.444423,60.679092098,-14.747849194
56234.132519,60.67495554,-15.825866786
59566.214353,60.704762594,-16.57592282
63095.734448,60.686298324,-17.427159347
66834.391757,60.696403808,-18.595817139
70794.578438,60.707742487,-19.774701829
74989.420933,60.665938184,-21.008475391
79432.823472,60.651723251,-22.224463582
84139.514165,60.667685717,-23.472229366
89125.093813,60.700769365,-24.927807692
94406.087629,60.674770163,-26.216638308
100000.0,60.675305897,-27.897579184
105925.37252,60.635468891,-29.621234349
112201.84543,60.670119516,-31.564591402
118850.22274,60.668648153,-33.14155812
125892.54118,60.651862908,-35.261858197
133352.14322,60.694328798,-37.439695634
141253.75446,60.688493336,-39.906872271
149623.56561,60.67872059,-41.883815725
158489.31925,60.679413495,-44.697390467
167880.40181,60.652465022,-47.157039842
177827.941,60.713892085,-50.21803952
188364.90895,60.605883727,-53.058743245
199526.2315,60.642506956,-56.099433796
211348.90398,60.629496508,-59.607485536
223872.11386,60.636218007,-63.319636615
237137.37057,60.593997656,-67.364286942
251188.64315,60.56733652,-71.263436581
266072.50598,60.56061258,-75.701428379
281838.29313,60.529069889,-80.385662802
298538.26189,60.513145657,-85.292534631
316227.76602,60.475676105,-90.455250101
334965.43916,60.487356285,-96.09105323
354813.38923,60.453716036,-102.39225583
375837.40429,60.396842699,-108.61849052
398107.17055,60.370910293,-115.76638718
421696.50343,60.29670148,-123.19050771
446683.59215,60.209978395,-131.4444387
473151.25896,60.109980427,-140.06187847
501187.23363,59.985900496,-149.47945339
530884.44423,59.797349067,-159.72282727
562341.32519,59.514346622,-171.27671993
595662.14353,59.212512696,176.89981949
630957.34448,58.735047464,163.43425094
668343.91757,58.084316104,149.23294596
707945.78438,57.237598969,134.73272966
749894.20933,56.139452306,119.35836998
794328.23472,54.864955969,104.31407137
841395.14165,53.301659346,89.39057101
891250.93813,51.54244338,75.231154862
944060.87629,49.678786422,61.610240861
1000000.0,47.681470656,48.517914762
10.0,56.658385623,113.619968
10.592537,57.042083643,107.95921167
11.220185,57.394268889,102.58227136
11.885022,57.710907624,97.437266724
12.589254,57.988850173,92.56624784
13.335214,58.258085788,87.738240903
14.125375,58.492340618,83.37157491
14.962357,58.707993135,79.081541557
15.848932,58.904494753,74.895697075
16.78804,59.082980602,71.007493683
17.782794,59.242028981,67.378732044
18.836491,59.382572008,63.872138314
19.952623,59.516299455,60.505712358
21.13489,59.635563447,57.298133845
22.387211,59.743645647,54.225253564
23.713737,59.836678826,51.343648205
25.118864,59.927049908,48.630915616
26.607251,60.006193294,45.990994965
28.183829,60.07892002,43.518728613
29.853826,60.14046195,41.172676326
31.622777,60.201857914,38.944604677
33.496544,60.252208178,36.846953493
35.481339,60.29711765,34.824497812
37.58374,60.337170076,32.97540943
39.810717,60.379561392,31.132107451
42.16965,60.410667535,29.446223574
44.668359,60.43987001,27.808195422
47.315126,60.471446827,26.259097762
50.118723,60.498078238,24.844813274
53.088444,60.515879164,23.480710335
56.234133,60.533766046,22.194790985
59.566214,60.556413125,20.938638121
63.095734,60.571862823,19.782885179
66.834392,60.586541814,18.701996798
70.794578,60.599053637,17.665300652
74.989421,60.614481593,16.662124527
79.432823,60.620453223,15.74750532
84.139514,60.635070043,14.860783363
89.125094,60.638787909,14.012606073
94.406088,60.655949044,13.229864853
100.0,60.654034103,12.490961879
105.925373,60.66460247,11.775148115
112.201845,60.666786734,11.107570819
118.850223,60.672321983,10.464306583
125.892541,60.675622482,9.8846694286
133.352143,60.688420223,9.3027200638
141.253754,60.686189273,8.7548702061
149.623566,60.686684708,8.2860641777
158.489319,60.689242473,7.7835275837
167.880402,60.695715717,7.2936515517
177.827941,60.696298411,6.8659136771
188.364909,60.70302453,6.4767438787
199.526231,60.700138535,6.0779672332
211.348904,60.701943541,5.7070029727
223.872114,60.706257649,5.3265276272
237.137371,60.713360926,5.0009345513
251.188643,60.711343322,4.6800235056
266.072506,60.710016576,4.3775747819
281.838293,60.711337628,4.0464502739
298.538262,60.714073422,3.7795526977
316.227766,60.713483848,3.5373762859
334.965439,60.719786944,3.3055357684
354.813389,60.715693179,3.0334264926
375.837404,60.71778705,2.8031362477
398.107171,60.71915095,2.5823438807
421.696503,60.722405295,2.3690538432
446.683592,60.72110546,2.1648239663
473.151259,60.723419242,1.9402796853
501.187234,60.720102562,1.7395268772
530.884444,60.723630504,1.5481030596
562.341325,60.721072784,1.3664611314
595.662144,60.724491066,1.2340523565
630.957344,60.720484478,0.99801374417
668.343918,60.724045511,0.88488127804
707.945784,60.725224172,0.70695098926
749.894209,60.721326878,0.53304510468
794.328235,60.729246031,0.35243407023
841.395142,60.725331054,0.17605217849
891.250938,60.727117516,0.062194451637
944.060876,60.724256406,-0.19564205724
1000.0,60.720021023,-0.29863157479
1059.253725,60.725958492,-0.52791230637
1122.018454,60.726323849,-0.69582466113
1188.502227,60.721290535,-0.77912096193
1258.925412,60.721520647,-1.0379335016
1333.521432,60.718081527,-1.147112598
1412.537545,60.735711858,-1.4095853618
1496.235656,60.723524361,-1.5738107095
1584.893192,60.722720502,-1.7387726939
1678.804018,60.723154718,-1.964923625
1778.27941,60.729978224,-2.1047584117
1883.649089,60.725810457,-2.3379834197
1995.262315,60.728085068,-2.6109136656
2113.48904,60.729757709,-2.8669802698
2238.721139,60.719885326,-3.0951580469
2371.373706,60.7164003,-3.3122193759
2511.886432,60.711240203,-3.543244272
2660.72506,60.709575126,-3.8065956537
2818.382931,60.715889145,-4.0900938146
2985.382619,60.716305474,-4.4623274935
3162.27766,60.715044889,-4.7298097065
3349.654392,60.721776009,-4.960139854
3548.133892,60.72074967,-5.4249471943
3758.374043,60.694759131,-5.7572257005
3981.071706,60.710727459,-6.0903668713
4216.965034,60.706859045,-6.4691793042
4466.835922,60.722295678,-6.8480274713
4731.51259,60.707042267,-7.3586814742
5011.872336,60.702424496,-7.7219192792
5308.844442,60.714805943,-8.2280002853
5623.413252,60.704750053,-8.7301382887
5956.621435,60.700367042,-9.4092696872
6309.573445,60.71549878,-9.9332809412
6683.439176,60.709134034,-10.574384639
7079.457844,60.707918645,-11.002244813
7498.942093,60.69097092,-11.842335484
7943.282347,60.683624033,-12.539826073
8413.951416,60.678484511,-13.231074598
8912.509381,60.690816106,-13.986206367
9440.608763,60.687553186,-14.902689541
10000.0,60.690078454,-15.748651125
10592.537252,60.685728936,-16.635068308
11220.184543,60.677047031,-17.721408529
11885.022274,60.688447035,-18.466230602
12589.254118,60.709304342,-19.728452222
13335.214322,60.670234206,-20.909367094
14125.375446,60.676626989,-22.294089209
14962.356561,60.680512156,-23.557969131
15848.931925,60.699902589,-24.9736509
16788.040181,60.692682672,-26.395578363
17782.7941,60.717750649,-27.976383355
18836.490895,60.698980543,-29.345848505
19952.62315,60.693773623,-31.433324032
21134.890398,60.721895135,-33.391454625
22387.211386,60.726243012,-35.585808415
23713.737057,60.690727145,-37.030395696
25118.864315,60.758167297,-39.673927641
26607.250598,60.701115098,-41.835212268
28183.829313,60.758231401,-44.587385534
29853.826189,60.724661441,-47.403240193
31622.776602,60.77192323,-49.945435739
33496.543916,60.774543118,-53.089048688
35481.338923,60.783977701,-56.561789858
37583.740429,60.778571994,-60.072830521
39810.717055,60.766518308,-64.0484969
42169.650343,60.834554453,-67.796171054
44668.359215,60.817149918,-72.11426938
47315.125896,60.848953947,-76.872881061
50118.723363,60.812249017,-81.852887836
53088.444423,60.833065776,-86.910697066
56234.132519,60.854239853,-92.677975747
59566.214353,60.869235611,-99.146085276
63095.734448,60.850790089,-106.07194401
66834.391757,60.857218695,-113.67728492
70794.578438,60.797279136,-121.80289387
74989.420933,60.694272904,-131.1271741
79432.823472,60.516138835,-141.46420338
84139.514165,60.2554021,-152.46049823
89125.093813,59.776699934,-164.52255477
94406.087629,59.173135147,-176.64589659
100000.0,58.285387622,169.6753075
105925.37252,57.140640509,156.7700401
112201.84543,55.82493079,143.43785139
118850.22274,54.277912829,131.58687708
125892.54118,52.533101081,120.07478973
133352.14322,50.751460146,109.54765576
141253.75446,48.849987986,99.923988764
149623.56561,46.903590396,91.125999843
158489.31925,44.960634842,82.828604444
167880.40181,42.994905863,75.491471378
177827.941,41.067918546,68.126142409
188364.90895,38.989114729,61.575326982
199526.2315,36.947090767,55.140013724
211348.90398,34.944642843,49.083438088
223872.11386,33.039862582,42.981791555
237137.37057,31.000673497,37.578770769
251188.64315,28.967539213,32.605773496
266072.50598,26.90737668,27.177242424
281838.29313,24.903383566,21.997861866
298538.26189,22.894102921,17.164597929
316227.76602,20.87665613,12.619668795
334965.43916,18.867820514,7.4075089108
354813.38923,16.925928347,3.3144275426
375837.40429,14.784633425,-1.8918071945
398107.17055,12.616068021,-5.6292772408
421696.50343,10.800834751,-9.8944769264
446683.59215,8.6587851404,-12.127290102
473151.25896,6.7559827015,-19.622679131
501187.23363,4.2805851399,-20.497294376
530884.44423,2.4570810964,-23.965480563
562341.32519,-0.38108169132,-24.202105844
595662.14353,-1.8131496882,-33.277987552
630957.34448,-3.5446406591,-36.669575348
668343.91757,-5.8509569797,-26.955239594
707945.78438,-7.1349496005,-31.364310401
749894.20933,-7.7785453381,-15.188397876
794328.23472,-8.2650654914,-18.878323796
841395.14165,-9.7198669682,-20.815011652
891250.93813,-9.6225389823,-30.796901917
944060.87629,-9.777155873,-32.221415492
1000000.0,-10.600444866,-7.2935547357
10.0,56.642661845,113.34535275
10.592537,57.022401816,107.73397846
11.220185,57.373098466,102.34395962
11.885022,57.689840058,97.217740202
12.589254,57.977355186,92.333653827
13.335214,58.243128143,87.494826019
14.125375,58.473083939,83.17050222
14.962357,58.687025302,78.865583236
15.848932,58.886601475,74.698224096
16.78804,59.06351747,70.774844145
17.782794,59.220068829,67.151638653
18.836491,59.365106344,63.646249363
19.952623,59.494704381,60.256443987
21.13489,59.615311177,57.055074818
22.387211,59.720679388,53.992825689
23.713737,59.822044203,51.112989712
25.118864,59.907399427,48.372391122
26.607251,59.984170289,45.765517677
28.183829,60.060696286,43.2739537
29.853826,60.123098039,40.935899847
31.622777,60.180359356,38.746866541
33.496544,60.234704978,36.593769762
35.481339,60.281049385,34.579523965
37.58374,60.320710595,32.68168463
39.810717,60.362171049,30.896059967
42.16965,60.396932623,29.207676184
44.668359,60.424607458,27.559281265
47.315126,60.456974842,26.044095469
50.118723,60.480574001,24.596929535
53.088444,60.501188947,23.233771538
56.234133,60.520855911,21.902665607
59.566214,60.538613552,20.668197229
63.095734,60.559562131,19.503009363
66.834392,60.570187966,18.426035643
70.794578,60.583560927,17.325878551
74.989421,60.597928621,16.357319358
79.432823,60.608921134,15.427211319
84.139514,60.61866011,14.521949921
89.125094,60.624939204,13.667505991
94.406088,60.628692589,12.868672644
100.0,60.638935787,12.083393465
105.925373,60.646691546,11.399071724
112.201845,60.653149578,10.681593042
118.850223,60.661357487,10.013667299
125.892541,60.661616413,9.3802931696
133.352143,60.668015683,8.8416280067
141.253754,60.668245507,8.2931985062
149.623566,60.675267281,7.7277244097
158.489319,60.68291673,7.1977432373
167.880402,60.679263756,6.7422420122
177.827941,60.681402421,6.2752127347
188.364909,60.685160948,5.8052812289
199.526231,60.688288534,5.3686664275
211.348904,60.689920621,4.9777564086
223.872114,60.69634052,4.6005467653
237.137371,60.693702065,4.2053951064
251.188643,60.696233964,3.8633545354
266.072506,60.6936301,3.4609928873
281.838293,60.702264487,3.1144448319
298.538262,60.703826247,2.7922597713
316.227766,60.699520008,2.49775663
334.965439,60.702842907,2.1568304317
354.813389,60.70132087,1.8575549177
375.837404,60.703874033,1.5552111711
398.107171,60.709751484,1.24365647
421.696503,60.695632892,0.99355313784
446.683592,60.705039339,0.64962389088
473.151259,60.700768973,0.39540437565
501.187234,60.70512015,0.076624694603
530.884444,60.709528198,-0.21770085601
562.341325,60.708943173,-0.49115772617
595.662144,60.705645768,-0.79291580209
630.957344,60.706889792,-1.027735936
668.343918,60.704854382,-1.4175198052
707.945784,60.704238487,-1.681358956
749.894209,60.711165172,-1.9993140376
794.328235,60.712334991,-2.25905999
841.395142,60.707494006,-2.5950639307
891.250938,60.71285349,-2.9644650985
944.060876,60.709069016,-3.311640214
1000.0,60.713320341,-3.6651541632
1059.253725,60.709782512,-4.0213663169
1122.018454,60.708929692,-4.3532518455
1188.502227,60.705991218,-4.7056513634
1258.925412,60.711397387,-5.2398659508
1333.521432,60.709557674,-5.6372318737
1412.537545,60.716716785,-6.0604485336
1496.235656,60.71957164,-6.5497552624
1584.893192,60.711020032,-7.022744234
1678.804018,60.717365506,-7.4901702152
1778.27941,60.713462981,-8.0537000988
1883.649089,60.708226873,-8.6849340525
1995.262315,60.717218125,-9.1634151189
2113.48904,60.71082936,-9.8880483792
2238.721139,60.714133807,-10.514088222
2371.373706,60.704098265,-11.186353878
2511.886432,60.696234748,-11.974256152
2660.72506,60.707424117,-12.646129648
2818.382931,60.708101101,-13.500653177
2985.382619,60.701187593,-14.343232106
3162.27766,60.69782173,-15.263094956
3349.654392,60.698072778,-16.257736922
3548.133892,60.702502538,-17.219403799
3758.374043,60.710208645,-18.278808936
3981.071706,60.699613527,-19.448945749
4216.965034,60.708503995,-20.571176254
4466.835922,60.698651633,-21.805539059
4731.51259,60.699025115,-23.01641463
5011.872336,60.692632812,-24.580756279
5308.844442,60.689956232,-25.996222364
5623.413252,60.684098576,-27.527795728
5956.621435,60.695112729,-29.206546152
6309.573445,60.699499779,-30.902509237
6683.439176,60.697211262,-32.83942193
7079.457844,60.698374633,-34.815857571
7498.942093,60.717046566,-36.995481698
7943.282347,60.71385133,-39.227130379
8413.951416,60.717551428,-41.565750969
8912.509381,60.730999392,-44.046474883
9440.608763,60.722682091,-46.723860362
10000.0,60.714075044,-49.531905359
10592.537252,60.743851343,-52.582883691
11220.184543,60.752705024,-55.897268628
11885.022274,60.751693904,-59.339391475
12589.254118,60.755240598,-63.009896382
13335.214322,60.773958606,-67.126432168
14125.375446,60.783731004,-71.459753088
14962.356561,60.809230334,-75.98305234
15848.931925,60.822326276,-81.078884104
16788.040181,60.832574224,-86.456163777
17782.7941,60.829876176,-92.408725029
18836.490895,60.859642254,-98.854638208
19952.62315,60.831713978,-105.7587967
21134.890398,60.752134049,-113.53743238
22387.211386,60.666580181,-122.17279852
23713.737057,60.535070529,-131.3255975
25118.864315,60.248400801,-141.5555012
26607.250598,59.886978238,-152.89273165
28183.829313,59.349825765,-164.91321948
29853.826189,58.532959314,-177.57250246
31622.776602,57.532059153,169.59301522
33496.543916,56.247992795,157.15032979
35481.338923,54.786234824,145.29288314
37583.740429,53.163784797,134.40935851
39810.717055,51.402114512,124.3304127
42169.650343,49.558419841,114.87610619
44668.359215,47.635557231,106.35068857
47315.125896,45.670981814,98.580535325
50118.723363,43.697274142,91.727661495
53088.444423,41.73205533,84.873924747
56234.132519,39.732408346,78.837366934
59566.214353,37.760830966,73.169118378
63095.734448,35.721983273,68.278058422
66834.391757,33.701041189,63.0775744
70794.578438,31.72715144,58.636502116
74989.420933,29.741726524,54.413255227
79432.823472,27.759928664,49.793207069
84139.514165,25.571785091,46.704124397
89125.093813,23.732120179,42.25426961
94406.087629,21.765796916,38.500656331
100000.0,19.875445796,35.085649576
105925.37252,17.568228746,31.895219516
112201.84543,15.787173355,30.22992925
118850.22274,13.640599598,26.508953564
125892.54118,11.676431662,22.797093311
133352.14322,9.8444138536,21.644376134
141253.75446,7.5112297037,18.737822956
149623.56561,5.8501078998,14.754357702
158489.31925,3.5272938685,14.329847423
167880.40181,1.8622094587,10.292286628
177827.941,-0.58526070632,8.4695415073
188364.90895,-1.7492784671,0.76825038464
199526.2315,-4.3623472243,8.6992387033
211348.90398,-5.5735654062,7.0172753586
223872.11386,-8.5201460827,13.994287175
237137.37057,-12.109598132,10.051915393
251188.64315,-15.588080446,17.437545444
266072.50598,-15.241427427,-29.28599438
281838.29313,-11.573212474,12.123185102
298538.26189,-21.103306178,-15.571024236
316227.76602,-13.051586061,58.064494688
334965.43916,-23.912891261,-37.125743723
354813.38923,-48.940674509,40.959264341
375837.40429,-18.563552348,60.440421175
398107.17055,-16.503838979,43.184745406
421696.50343,-20.945809774,23.60719769
446683.59215,-14.954796751,72.257008646
473151.25896,-15.857249322,78.533000411
501187.23363,-20.611346278,-38.796648476
530884.44423,-13.522584331,62.362206901
562341.32519,-14.642947658,24.784866333
595662.14353,-18.546086644,36.399869677
630957.34448,-10.091142936,33.843839997
668343.91757,-18.325653551,42.347352741
707945.78438,-9.1028764554,30.353644678
749894.20933,-11.072252144,35.190175231
794328.23472,-9.9980010128,14.881566886
841395.14165,-11.160342025,7.4087076424
891250.93813,-12.924760429,11.257801903
944060.87629,-12.145746173,4.1198318241
1000000.0,-9.5333075577,24.723178864
