Frequency (Hz),Magnitude (dB),Phase (°)
335.945403,60.508196695,3.7490738444
361.221717,60.512247499,3.5443314567
388.399805,60.5012283,3.2750281387
417.622754,60.494320466,2.9764343066
449.044419,60.52475336,2.8740821445
482.830229,60.531608476,2.497017561
519.158062,60.540882299,2.360024363
558.219178,60.536953333,2.2323661158
600.219227,60.51585134,2.0682334002
645.379332,60.52294287,2.0025346902
693.937253,60.527496308,1.7739052967
746.148642,60.53724255,1.6943643093
802.288381,60.526534868,1.5018614588
862.652038,60.534955422,1.4703615831
927.557418,60.526534462,1.267255372
997.346235,60.51061615,1.225090872
1072.385919,60.524495555,1.1719563256
1153.071539,60.540061025,0.96434122699
1239.827893,60.521968358,0.99702472949
1333.111739,60.533915761,0.96067185371
1433.414201,60.525632146,0.82238657964
1541.263354,60.527219412,0.80897500613
1657.227009,60.520337174,0.75722901764
1781.915693,60.52794159,0.68900841054
1915.985873,60.530416774,0.44244874092
2060.143406,60.537966124,0.53071905575
2215.147258,60.529516883,0.4941375916
2381.8135,60.52753358,0.50453921698
2561.019601,60.525954642,0.36917420161
2753.709054,60.525769978,0.35353312151
2960.896335,60.528775943,0.26200066464
3183.672253,60.550281581,0.050958825181
3423.209687,60.536795998,0.29103265134
3680.769761,60.555637548,0.091250445937
3957.708488,60.530622558,0.071500453673
4255.483905,60.545051096,0.16458090637
4575.663752,60.550975017,0.16821402833
4919.933722,60.538986711,-0.14593893632
5290.106341,60.540629366,-0.0036015260063
5688.130508,60.503192032,-0.023459072819
6116.101754,60.508012392,-0.2566893579
6576.27328,60.522256321,-0.26402690566
7071.067812,60.546187497,-0.17071995608
7603.090363,60.544848833,-0.24514348836
8175.141946,60.494825084,-0.29327993877
8790.234319,60.551795265,-0.29653154455
9451.605842,60.519085799,-0.22267731048
10162.73853,60.53838233,-0.39092254843
10927.376379,60.556961107,-0.38035751862
11749.545084,60.535442273,-0.53229350409
12633.573228,60.54300013,-0.36500951836
13584.115076,60.525902941,-0.50661789696
14606.175075,60.551044426,-0.69848641709
15705.134205,60.541797331,-0.69833006798
16886.778307,60.5401774,-0.79831813721
18157.328544,60.56554698,-0.55434569321
19523.474155,60.514549889,-0.78237307679
20992.407676,60.543811792,-0.95745974903
22571.862801,60.519415487,-1.2236226479
24270.155104,60.564881402,-1.1235014786
26096.225818,60.541681867,-1.1047312964
28059.688906,60.549057684,-1.2707462857
30170.881683,60.537919481,-1.268605969
32440.919233,60.512149186,-1.3671360127
34881.752935,60.501545379,-1.6803851039
37506.233381,60.545062548,-1.6549378105
40328.178031,60.545049092,-1.8866508143
43362.443964,60.548853931,-1.9782903873
46625.006097,60.54212159,-2.0589112374
50133.041286,60.518811066,-2.2100303335
53905.018765,60.534276301,-2.6332864485
57960.797381,60.529408826,-2.7128720928
62321.730148,60.509202487,-2.6840284771
67010.776664,60.505909506,-2.9052507144
72052.623996,60.526039749,-2.9860916053
77473.816648,60.496334321,-3.5868234578
83302.896316,60.521849218,-3.6655038179
89570.552153,60.517211493,-3.9100182249
96309.782347,60.548654874,-4.2432002457
103556.06785,60.522959487,-4.6171554493
111347.55916,60.508599153,-4.7483762842
119725.27722,60.547470056,-5.336282777
128733.32936,60.540267698,-5.6789218974
138419.14148,60.527263165,-6.1040669967
148833.70782,60.512359271,-6.314964527
160031.85937,60.549283159,-7.0732945099
172072.55258,60.557565789,-7.5228752194
185019.17972,60.519752673,-8.0292415542
198939.90269,60.527717836,-8.6523890157
213908.01181,60.531447514,-9.3516589982
230002.31175,60.535516426,-10.320990344
247307.53637,60.540963565,-10.702455042
265914.79485,60.562697441,-11.580356995
285922.05138,60.528152802,-12.533683459
307434.6409,60.572017765,-13.450992125
330565.82369,60.506252375,-14.778254281
355437.38166,60.534877445,-15.914192466
382180.2595,60.514238011,-16.922240784
410935.25411,60.524122245,-18.466000774
441853.75584,60.527095113,-19.645662248
475098.54558,60.52317436,-21.278358419
510844.65171,60.504399897,-22.946204371
549280.27165,60.518367808,-24.826334153
590607.76269,60.517846378,-26.546964298
635044.70733,60.531007549,-28.727094283
682825.05883,60.461928678,-31.087296264
734200.37296,60.445347634,-33.63743355
789441.13237,60.418742895,-36.221490408
848838.17065,60.408533337,-38.904980291
912704.20354,60.352482473,-42.423705163
981375.47527,60.291028118,-45.31684455
1055213.5289,60.240434896,-49.159845753
1134607.1098,60.147239419,-53.07032997
1219974.2121,60.073322971,-57.296459103
1311764.2798,59.949610368,-61.777251874
1410460.5726,59.763647173,-66.548643464
1516582.7104,59.540251308,-71.646345568
1630689.409,59.35594696,-77.364165718
1753381.4214,59.025226908,-83.389053216
1885304.7013,58.680382974,-89.779435864
2027153.803,58.234434804,-96.346175328
2179675.5391,57.76311268,-103.22953339
2343672.9116,57.149903203,-110.50248919
2520009.3399,56.46118992,-117.73984147
2709613.2066,55.711458151,-125.21725482
2913482.7452,54.858736624,-132.90124293
3132691.2955,53.901584032,-140.04547206
3368392.9548,52.852726828,-147.41057487
3621828.6539,51.709724787,-154.43391959
3894332.6905,50.583063435,-161.16019171
4187339.7539,49.272749448,-167.96862482
4502392.4785,47.991360795,-174.25080485
4841149.5655,46.685420502,179.53175983
5205394.5159,45.286442906,173.29209488
5597045.0199,43.904698721,167.93446305
6018163.0535,42.489262056,162.31694449
6470965.7346,41.037385516,157.08908179
6957836.9955,39.610775164,152.14128069
7481340.1339,38.230130771,147.00369002
8044231.3086,36.782601502,142.18270148
8649474.0498,35.355362476,137.54202635
9300254.862,33.978431385,132.61048913
10000000.0,32.608769238,127.84752488
5.0,47.563922998,-161.84045165
5.376197,49.012764296,-171.05267522
5.780698,50.363652001,179.19848099
6.215634,51.523716043,170.02030599
6.683295,52.53961487,160.96904497
7.186141,53.527419356,151.48045924
7.726822,54.349474712,142.74601926
8.308183,55.101473861,134.14226819
8.933285,55.756301527,126.05266793
9.60542,56.32269118,118.1878857
10.328125,56.841689958,110.74994668
11.105207,57.259721186,103.86901135
11.940755,57.650182479,97.168971665
12.83917,57.999405262,90.854686
13.805181,58.301258193,85.165376094
14.843874,58.567223452,79.563510296
15.960717,58.800910995,74.402241329
17.161591,59.012844332,69.429231615
18.452818,59.181282542,64.879381786
19.841196,59.339051411,60.519422091
21.334035,59.49962669,56.565872494
22.939194,59.634116168,52.694864979
24.665124,59.730215478,49.100234948
26.520912,59.824121115,45.846236002
28.516328,59.904612396,42.696268467
30.661878,59.984924757,39.911638528
32.968858,60.037572563,37.247476797
35.449413,60.098502443,34.65713302
38.116604,60.156839628,32.221395216
40.984473,60.207768998,30.122761354
44.068118,60.251091011,28.083369477
47.383775,60.269174817,26.033990893
50.948899,60.310151052,24.301073176
54.782261,60.335980793,22.629805103
58.904043,60.345955934,21.078028549
63.335945,60.364894925,19.699402623
68.1013,60.388233344,18.341644451
73.225198,60.417122744,16.945902503
78.734614,60.408472926,15.913703876
84.658555,60.440387553,14.702759724
91.02821,60.424778991,13.701047805
97.877114,60.464246573,12.736317939
105.241324,60.466072021,11.89134998
113.159613,60.467363434,11.12997208
121.673669,60.476428659,10.393229365
130.828317,60.48794759,9.5585904138
140.671754,60.495354079,8.9274127006
151.255806,60.470476691,8.268757805
162.636194,60.498330216,7.5652123532
174.872836,60.500466096,7.1845348368
188.030155,60.515208812,6.5245126527
202.177421,60.49844153,6.268488904
217.389119,60.504436446,5.6986605463
233.745336,60.501382027,5.4257073823
251.332183,60.527696765,4.9196662497
270.242253,60.52978169,4.4698697716
290.575105,60.518000279,4.3107175768
312.437787,60.511264214,3.913710414
335.945403,60.519401746,3.679469273
361.221717,60.516481924,3.3779635303
388.399805,60.529745401,3.1449055259
417.622754,60.528401078,3.1264480921
449.044419,60.519956022,2.7325965825
482.830229,60.536249794,2.4660957535
519.158062,60.517592397,2.2958840076
558.219178,60.532554696,2.1843911064
600.219227,60.545527135,2.0628452213
645.379332,60.521569724,1.7616267832
693.937253,60.526022663,1.5826049879
746.148642,60.5208701,1.5349130503
802.288381,60.539802757,1.4991643656
862.652038,60.531173881,1.1687695792
927.557418,60.529082293,1.0899984534
997.346235,60.530068096,1.0220214263
1072.385919,60.527420017,0.9487046709
1153.071539,60.524185078,0.70036688859
1239.827893,60.514946991,0.75448804141
1333.111739,60.52378721,0.6779827591
1433.414201,60.547361013,0.49003651688
1541.263354,60.517340422,0.50644727166
1657.227009,60.530893175,0.37242094368
1781.915693,60.514256546,0.3069476679
1915.985873,60.536703923,0.17807214492
2060.143406,60.530172979,0.090363522365
2215.147258,60.533645039,0.059219514585
2381.8135,60.529380366,-0.12191639145
2561.019601,60.531456893,-0.18519933377
2753.709054,60.516717496,-0.20006420475
2960.896335,60.521707114,-0.26839003251
3183.672253,60.548768643,-0.33585772845
3423.209687,60.561072237,-0.19575707337
3680.769761,60.51169729,-0.51016433505
3957.708488,60.552663859,-0.66984235088
4255.483905,60.535587286,-0.95029607394
4575.663752,60.524786819,-0.86436349493
4919.933722,60.53603491,-0.95197900199
5290.106341,60.515137967,-0.91551160468
5688.130508,60.523981507,-1.2260146909
6116.101754,60.516383913,-1.1825060851
6576.27328,60.503894871,-1.3442478437
7071.067812,60.529259676,-1.4848953823
7603.090363,60.505340375,-1.706186355
8175.141946,60.540877504,-1.9624036321
8790.234319,60.53606413,-2.2196027287
9451.605842,60.526899193,-2.1318644704
10162.73853,60.550964482,-2.1515815686
10927.376379,60.528266822,-2.4683686263
11749.545084,60.498468182,-2.6341266832
12633.573228,60.533442595,-2.9232424096
13584.115076,60.490496479,-2.8516818414
14606.175075,60.550403552,-3.3786522177
15705.134205,60.532230155,-3.6645516464
16886.778307,60.538710423,-3.8583824773
18157.328544,60.523508197,-4.1629191664
19523.474155,60.487254161,-4.5310086609
20992.407676,60.563612808,-4.806316971
22571.862801,60.563727214,-5.1803781409
24270.155104,60.548108377,-5.757079403
26096.225818,60.516169633,-6.085320748
28059.688906,60.575636796,-6.3913934252
30170.881683,60.521625462,-6.9949980681
32440.919233,60.544622141,-7.5965310255
34881.752935,60.517538024,-8.106275928
37506.233381,60.568251978,-8.7235435539
40328.178031,60.540158693,-9.3419786373
43362.443964,60.529854353,-9.9765452965
46625.006097,60.528640771,-10.730093247
50133.041286,60.501886683,-11.460154943
53905.018765,60.52447686,-12.433804553
57960.797381,60.556719016,-13.423969405
62321.730148,60.580997218,-14.46983522
67010.776664,60.529684667,-15.449363949
72052.623996,60.518230087,-16.620376049
77473.816648,60.496467168,-17.964835841
83302.896316,60.497924308,-19.155204868
89570.552153,60.514698018,-20.858663883
96309.782347,60.511893469,-22.411223963
103556.06785,60.526201175,-24.132892961
111347.55916,60.509873446,-25.802279489
119725.27722,60.522976623,-27.717315065
128733.32936,60.542173001,-29.848019005
138419.14148,60.506954079,-32.071233198
148833.70782,60.533929568,-34.427956962
160031.85937,60.543726032,-37.344907276
172072.55258,60.562671535,-40.035280278
185019.17972,60.571456002,-43.089329479
198939.90269,60.562458412,-46.426189471
213908.01181,60.572543986,-49.923580929
230002.31175,60.595525675,-53.961956417
247307.53637,60.596219526,-58.009530842
265914.79485,60.563858405,-62.649098489
285922.05138,60.553261935,-67.553638471
307434.6409,60.582119483,-72.626361294
330565.82369,60.610096194,-78.584644704
355437.38166,60.600333507,-85.084912034
382180.2595,60.579656921,-92.081840889
410935.25411,60.518444139,-99.620374636
441853.75584,60.509972907,-107.75695398
475098.54558,60.471208221,-116.70529087
510844.65171,60.428448401,-126.89552494
549280.27165,60.290377058,-138.16666278
590607.76269,60.107554928,-150.49557525
635044.70733,59.812054035,-164.49903408
682825.05883,59.276846043,-179.76130531
734200.37296,58.564137778,163.51858091
789441.13237,57.509771962,146.06597166
848838.17065,56.125697079,127.83611392
912704.20354,54.392671052,110.22832298
981375.47527,52.320726514,93.396045797
1055213.5289,50.119793751,77.199910376
1134607.1098,47.695919629,62.595802363
1219974.2121,45.177722571,48.418362191
1311764.2798,42.603368049,34.676804923
1410460.5726,39.959187063,21.969748318
1516582.7104,37.244384611,9.6505268548
1630689.409,34.489043818,-2.4262271529
1753381.4214,31.66747306,-14.537017453
1885304.7013,28.764816134,-26.123546517
2027153.803,25.831201398,-38.028669414
2179675.5391,22.744585007,-49.432624045
2343672.9116,19.616246375,-60.890305098
2520009.3399,16.39304391,-72.147667812
2709613.2066,13.13615567,-82.850435281
2913482.7452,9.7271748408,-93.58637955
3132691.2955,6.1697514391,-104.68110417
3368392.9548,2.5714166005,-114.21685435
3621828.6539,-1.4568755745,-124.41769123
3894332.6905,-4.9954755221,-139.44238015
4187339.7539,-8.1753137195,-147.57549475
4502392.4785,-12.133712525,-145.27049366
4841149.5655,-16.267850255,-166.33023746
5205394.5159,-20.688970818,-173.75024242
5597045.0199,-27.319713759,-160.54973491
6018163.0535,-26.349958199,-163.67771881
6470965.7346,-31.997189329,128.73319617
6957836.9955,-33.48556089,73.986231769
7481340.1339,-28.276662181,131.88971802
8044231.3086,-37.709236586,122.42889492
8649474.0498,-32.325623801,-108.92676121
9300254.862,-30.684739249,121.78885736
10000000.0,-44.311577244,-109.73240498
5.0,47.53257233,-161.41521718
5.376197,48.991670292,-170.79979012
5.780698,50.346239791,179.28470164
6.215634,51.499001981,170.10401484
6.683295,52.521204646,160.92010771
7.186141,53.511851876,151.58255664
7.726822,54.3371767,142.87245331
8.308183,55.08364801,134.16634626
8.933285,55.752237654,125.96398
9.60542,56.31820963,118.22829118
10.328125,56.822712482,110.76803598
11.105207,57.265122784,103.88172665
11.940755,57.642910014,97.248639212
12.83917,57.995767163,90.941848572
13.805181,58.28134989,85.155337003
14.843874,58.557640335,79.383047327
15.960717,58.794004799,74.359190036
17.161591,59.012118645,69.513594715
18.452818,59.181956124,64.927873646
19.841196,59.355042233,60.539919485
21.334035,59.500722924,56.384729926
22.939194,59.626090075,52.689567966
24.665124,59.707263686,49.101317868
26.520912,59.816713371,45.92194525
28.516328,59.90596746,42.72464252
30.661878,59.992816543,39.792248815
32.968858,60.040503425,37.149140767
35.449413,60.104408183,34.649379909
38.116604,60.149232677,32.277616674
40.984473,60.198685355,30.067098576
44.068118,60.243760229,27.901745829
47.383775,60.281409857,26.02988658
50.948899,60.319398878,24.324756498
54.782261,60.330068126,22.536953884
58.904043,60.357445591,21.090359279
63.335945,60.372016561,19.596629663
68.1013,60.389140661,18.300467461
73.225198,60.409538225,16.986618274
78.734614,60.408154248,15.891165433
84.658555,60.412549564,14.683121849
91.02821,60.436553046,13.70382601
97.877114,60.451159432,12.595366025
105.241324,60.439992355,11.724154087
113.159613,60.477693418,10.915881836
121.673669,60.483061803,10.175045228
130.828317,60.462508597,9.3211688576
140.671754,60.468470279,8.6424707118
151.255806,60.501468895,8.171021316
162.636194,60.504021892,7.3935590719
174.872836,60.483894983,7.0582822823
188.030155,60.482787226,6.5360604797
202.177421,60.507721514,5.9667110566
217.389119,60.491967994,5.537877503
233.745336,60.502077649,5.0106766279
251.332183,60.50427847,4.7441064756
270.242253,60.501933186,4.3394066822
290.575105,60.492779881,3.9899716867
312.437787,60.505092168,3.6295980897
335.945403,60.511863642,3.3612185631
361.221717,60.515128131,3.1046610852
388.399805,60.503802932,2.7513810321
417.622754,60.519882441,2.5751482501
449.044419,60.514953408,2.3872415296
482.830229,60.529123552,2.1571711876
519.158062,60.51253053,1.9104728597
558.219178,60.505702994,1.6918115202
600.219227,60.503700328,1.2634264782
645.379332,60.494410752,1.1223730424
693.937253,60.510879302,1.0791116165
746.148642,60.510384695,0.86962776416
802.288381,60.52509794,0.57497521159
862.652038,60.511870178,0.45587677079
927.557418,60.517191299,0.35083773158
997.346235,60.52289194,0.10315950617
1072.385919,60.528726794,-0.069799333267
1153.071539,60.523742273,-0.35560783025
1239.827893,60.508612264,-0.4440647663
1333.111739,60.520761699,-0.76696975942
1433.414201,60.531867718,-0.78719456313
1541.263354,60.514281286,-0.94474042225
1657.227009,60.517554753,-1.2523634034
1781.915693,60.504637247,-1.4734306399
1915.985873,60.522484953,-1.5944311167
2060.143406,60.520446249,-1.9163247679
2215.147258,60.534453225,-1.992804285
2381.8135,60.504066625,-2.3008362395
2561.019601,60.522540591,-2.5948876735
2753.709054,60.520445439,-2.7840554803
2960.896335,60.519426662,-3.0806477466
3183.672253,60.545833008,-3.2132612848
3423.209687,60.521608672,-3.8849344991
3680.769761,60.541799157,-4.2805284583
3957.708488,60.551066995,-4.4297104717
4255.483905,60.520641244,-4.9554151685
4575.663752,60.5090261,-5.2088941474
4919.933722,60.522081964,-5.5165117958
5290.106341,60.500322042,-6.1245393972
5688.130508,60.534071358,-6.5563459548
6116.101754,60.514911203,-6.8938654959
6576.27328,60.504065774,-7.6157040263
7071.067812,60.562365071,-8.2886698528
7603.090363,60.54119885,-8.6254891163
8175.141946,60.539983254,-9.730296228
8790.234319,60.524752547,-10.241801967
9451.605842,60.536547064,-11.142302665
10162.73853,60.52624296,-12.059549199
10927.376379,60.51665814,-12.859326414
11749.545084,60.506574866,-13.818603559
12633.573228,60.486803699,-14.838982211
13584.115076,60.482796542,-15.851147392
14606.175075,60.507309847,-17.035255583
15705.134205,60.523650541,-18.374708057
16886.778307,60.460385816,-19.863288788
18157.328544,60.511695056,-21.505629158
19523.474155,60.48846392,-22.849496025
20992.407676,60.479924526,-24.974406164
22571.862801,60.531122921,-26.545575257
24270.155104,60.483032174,-28.667031913
26096.225818,60.46673329,-30.768717281
28059.688906,60.501813844,-33.203070762
30170.881683,60.473072629,-35.766044152
32440.919233,60.467279213,-38.491080436
34881.752935,60.435331499,-41.736790627
37506.233381,60.426085855,-44.909566592
40328.178031,60.416687638,-48.450673055
43362.443964,60.427306703,-52.176478031
46625.006097,60.389412367,-56.447289237
50133.041286,60.339410969,-61.376595394
53905.018765,60.285376508,-66.090907609
57960.797381,60.223934965,-71.75612988
62321.730148,60.131241436,-78.134774123
67010.776664,60.011873599,-84.577870101
72052.623996,59.854287566,-92.115465948
77473.816648,59.585461863,-100.32415094
83302.896316,59.219364865,-109.33153754
89570.552153,58.682314222,-118.931257
96309.782347,58.078855963,-128.83986201
103556.06785,57.232570559,-139.72154698
111347.55916,56.173824536,-149.95464256
119725.27722,54.932117486,-160.09613651
128733.32936,53.537364169,-169.95553417
138419.14148,52.002178852,-178.96280316
148833.70782,50.404519542,172.4877868
160031.85937,48.626736538,164.7606132
172072.55258,46.899005588,157.84836024
185019.17972,45.105938485,151.25145288
198939.90269,43.282798129,145.5312531
213908.01181,41.405467117,139.9180606
230002.31175,39.57054951,134.74957105
247307.53637,37.680399137,129.99961904
265914.79485,35.821721906,125.66188587
285922.05138,33.974894702,121.26755868
307434.6409,32.090776869,117.12281411
330565.82369,30.197811245,113.26877767
355437.38166,28.36075092,109.39351745
382180.2595,26.448207285,105.93969575
410935.25411,24.550285458,102.33927505
441853.75584,22.698637783,98.752052289
475098.54558,20.796740296,95.490400161
510844.65171,18.890154779,92.031858622
549280.27165,17.049394296,88.739801862
590607.76269,15.101741815,85.538167503
635044.70733,13.266159904,81.437004487
682825.05883,11.360087818,78.47133081
734200.37296,9.479932508,75.278512184
789441.13237,7.5388226979,71.274437743
848838.17065,5.7026228874,67.710176813
912704.20354,3.7509316081,62.616005333
981375.47527,2.1260241712,59.525250842
1055213.5289,0.23410370187,55.824235994
1134607.1098,-1.6534915672,49.379350563
1219974.2121,-3.6086576364,44.55349898
1311764.2798,-5.5481171257,36.680910318
1410460.5726,-7.3360992437,30.609065915
1516582.7104,-10.516229675,22.252252071
1630689.409,-12.777986978,16.760897927
1753381.4214,-14.626658984,11.810211004
1885304.7013,-14.31189183,-3.2714974119
2027153.803,-16.013143164,2.4469047071
2179675.5391,-17.435503481,-3.3064102965
2343672.9116,-20.094883842,-28.983159634
2520009.3399,-20.478942372,-13.411123013
2709613.2066,-24.930059121,-9.2279982496
2913482.7452,-27.782297992,-68.239334041
3132691.2955,-26.472667141,-24.498539878
3368392.9548,-31.116203539,-65.82428952
3621828.6539,-27.65930545,-43.84196999
3894332.6905,-28.695911992,-63.302686895
4187339.7539,-30.551198596,-80.08373003
4502392.4785,-28.073083399,-63.983583119
4841149.5655,-28.922153881,-66.119054947
5205394.5159,-37.670925955,-101.77354349
5597045.0199,-30.242898779,-158.84004876
6018163.0535,-27.287616802,-89.311891847
6470965.7346,-50.651305485,94.208413773
6957836.9955,-37.405175496,-155.27186176
7481340.1339,-31.788515609,-56.200808474
8044231.3086,-36.548244961,137.31316285
8649474.0498,-37.406827247,151.40378259
9300254.862,-26.16672842,-96.374867118
10000000.0,-39.62222494,-39.692396028
5.0,47.466408301,-160.39578316
5.376197,48.94478693,-170.33159352
5.780698,50.324809752,179.80163435
6.215634,51.48168996,170.68675493
6.683295,52.533467256,161.42788356
7.186141,53.497832564,151.91127113
7.726822,54.329672939,143.30418118
8.308183,55.080463598,134.47916679
8.933285,55.737801982,126.23083985
9.60542,56.317569427,118.5124664
10.328125,56.83036964,111.01357183
11.105207,57.261687014,103.9360138
11.940755,57.643233616,97.306035874
12.83917,58.004307201,90.88574807
13.805181,58.300313035,85.170702951
14.843874,58.569195663,79.670515782
15.960717,58.809044466,74.423210289
17.161591,59.016791449,69.574770638
18.452818,59.183093171,64.936837185
19.841196,59.34984776,60.577066536
21.334035,59.483331377,56.511301478
22.939194,59.615654905,52.605981412
24.665124,59.726700291,49.140235702
26.520912,59.835823841,45.917091874
28.516328,59.898293236,42.628212562
30.661878,59.998257485,39.705088452
32.968858,60.052026374,37.094051825
35.449413,60.113123083,34.576575444
38.116604,60.143131315,32.207752971
40.984473,60.207919469,29.926327302
44.068118,60.236510618,27.9855226
47.383775,60.274144506,25.889689372
50.948899,60.306829436,24.214775478
54.782261,60.328580702,22.371790903
58.904043,60.343390343,20.962324786
63.335945,60.374464777,19.310732403
68.1013,60.390974732,18.13182564
73.225198,60.409841639,16.835967158
78.734614,60.411095362,15.586119175
84.658555,60.425438775,14.451876701
91.02821,60.455389333,13.386969502
97.877114,60.457737196,12.49513615
105.241324,60.470426917,11.649610741
113.159613,60.452636539,10.685537984
121.673669,60.476638065,9.9129890524
130.828317,60.479119784,9.1394557794
140.671754,60.485555435,8.3681241939
151.255806,60.484064025,7.7969845001
162.636194,60.499191055,7.1465226462
174.872836,60.490671629,6.5601435244
188.030155,60.50682516,5.9738958249
202.177421,60.50978743,5.6452983479
217.389119,60.49751245,4.9026680878
233.745336,60.501674635,4.5256110971
251.332183,60.531059661,4.0069873956
270.242253,60.533212218,3.6612081232
290.575105,60.506660686,3.3058437773
312.437787,60.508127309,2.9755661973
335.945403,60.500226149,2.5751565599
361.221717,60.524722121,2.1524171654
388.399805,60.53797177,1.7972740779
417.622754,60.526261033,1.5278227179
449.044419,60.513691507,1.1692564024
482.830229,60.518081927,0.88171919081
519.158062,60.517308766,0.54047280135
558.219178,60.515189835,0.22858032801
600.219227,60.529066051,-0.078803041895
645.379332,60.519571571,-0.3828334557
693.937253,60.509526946,-0.83903189382
746.148642,60.518817033,-1.0252068194
802.288381,60.496278476,-1.3338435404
862.652038,60.5233854,-1.7062562764
927.557418,60.517663409,-2.1194813657
997.346235,60.521239172,-2.3395930281
1072.385919,60.515662645,-2.7783852324
1153.071539,60.52188146,-3.0962660101
1239.827893,60.529583284,-3.7138197246
1333.111739,60.523130128,-3.9842474141
1433.414201,60.541811166,-4.3487179734
1541.263354,60.51414629,-4.85367467
1657.227009,60.520834383,-5.3037010968
1781.915693,60.521590431,-5.7912451789
1915.985873,60.510223366,-6.4189472657
2060.143406,60.522502747,-6.8625095896
2215.147258,60.509902835,-7.5431359225
2381.8135,60.514512138,-8.246641161
2561.019601,60.516903263,-8.9261864827
2753.709054,60.525122304,-9.7206111007
2960.896335,60.525084241,-10.498054377
3183.672253,60.495760468,-11.137447027
3423.209687,60.507901958,-12.038234304
3680.769761,60.518181017,-13.183163397
3957.708488,60.503045233,-14.363340455
4255.483905,60.51177952,-15.260006537
4575.663752,60.53068374,-16.847538457
4919.933722,60.528060087,-17.988012948
5290.106341,60.536299384,-19.180423729
5688.130508,60.531709657,-20.806584897
6116.101754,60.475347577,-22.306190262
6576.27328,60.505202004,-24.000403858
7071.067812,60.510898914,-25.889139846
7603.090363,60.475207019,-27.953463382
8175.141946,60.481193471,-30.185343695
8790.234319,60.468531753,-32.113530205
9451.605842,60.490306042,-35.162598444
10162.73853,60.451760633,-37.590670602
10927.376379,60.437773331,-40.467575839
11749.545084,60.443881573,-43.627489222
12633.573228,60.411345582,-47.153395469
13584.115076,60.411325006,-50.849556684
14606.175075,60.400352739,-55.010847904
15705.134205,60.307045939,-59.653319531
16886.778307,60.307961418,-64.316115463
18157.328544,60.181238916,-69.968367071
19523.474155,60.097891487,-76.021251099
20992.407676,59.997502217,-82.581457719
22571.862801,59.812817261,-90.028911385
24270.155104,59.531971324,-97.671216696
26096.225818,59.180846921,-106.32656635
28059.688906,58.683689405,-115.89530911
30170.881683,58.032731479,-125.62923172
32440.919233,57.194085781,-135.69022731
34881.752935,56.13741494,-146.1466421
37506.233381,54.936777219,-155.78298607
40328.178031,53.570467958,-165.5825299
43362.443964,52.062814057,-173.97365981
46625.006097,50.399682397,177.90619779
50133.041286,48.723803772,170.31353037
53905.018765,46.982113094,163.78491958
57960.797381,45.162702301,157.35723947
62321.730148,43.323253936,151.8701833
67010.776664,41.483055966,146.80061855
72052.623996,39.627255762,142.14642525
77473.816648,37.7967783,137.85466244
83302.896316,35.90314312,133.54583323
89570.552153,34.015632135,130.19113197
96309.782347,32.14589187,126.80761104
103556.06785,30.300230813,123.49470624
111347.55916,28.40083151,120.4319215
119725.27722,26.531379424,117.83507078
128733.32936,24.656654266,115.40074645
138419.14148,22.799187886,112.82344778
148833.70782,20.905991744,110.09670107
160031.85937,18.985403191,107.81608327
172072.55258,17.143462074,105.53030912
185019.17972,15.242004248,103.27575018
