Frequency (Hz),Magnitude (dB),Phase (°)
1410460.5726,59.830939857,-65.300208518
1516582.7104,59.648415908,-70.3184568
1630689.409,59.420399289,-75.687854756
1753381.4214,59.144138411,-81.497681433
1885304.7013,58.806863542,-87.66062214
2027153.803,58.394795992,-94.112862482
2179675.5391,57.907484212,-100.8461563
2343672.9116,57.338301195,-107.94034682
2520009.3399,56.662137073,-115.15410636
2709613.2066,55.905299519,-122.5190419
2913482.7452,55.046806298,-129.98182718
3132691.2955,54.093506827,-137.41115429
3368392.9548,53.052104645,-144.79039381
3621828.6539,51.918135768,-152.00254361
3894332.6905,50.721619381,-159.20036375
4187339.7539,49.452116025,-166.01651994
4502392.4785,48.138836776,-172.65249589
4841149.5655,46.765283507,-178.99461628
5205394.5159,45.354980607,174.9073155
5597045.0199,43.919474974,168.96088792
6018163.0535,42.46365998,163.36907387
6470965.7346,40.991709479,157.89409485
6957836.9955,39.519787365,152.62332448
7481340.1339,38.054285826,147.54905747
8044231.3086,36.600864039,142.61282409
8649474.0498,35.166414378,137.7387346
9300254.862,33.759738202,132.89426291
10000000.0,32.386227843,128.16214818
5.0,48.261700025,-169.17309676
5.376197,49.629212666,-178.93695866
5.780698,50.874507374,171.25827086
6.215634,51.9140917,162.31386349
6.683295,52.849015969,153.49750074
7.186141,53.743119285,144.35560731
7.726822,54.479825734,136.21326497
8.308183,55.17148432,127.97926292
8.933285,55.791292429,120.25075579
9.60542,56.323059489,113.05747473
10.328125,56.804362674,106.04797081
11.105207,57.221864506,99.561132983
11.940755,57.598615884,93.348109396
12.83917,57.938098536,87.432539376
13.805181,58.226704788,82.036639132
14.843874,58.495709082,76.769304287
15.960717,58.729711873,71.835534436
17.161591,58.935512792,67.263268522
18.452818,59.122585876,62.886376515
19.841196,59.297783996,58.732613319
21.334035,59.448360699,54.866070032
22.939194,59.578445639,51.244096156
24.665124,59.691710139,47.875320622
26.520912,59.791518824,44.730082323
28.516328,59.883241751,41.691518794
30.661878,59.959869227,38.939351132
32.968858,60.028046924,36.320621171
35.449413,60.090303284,33.871350061
38.116604,60.14407026,31.610985946
40.984473,60.190358585,29.444024821
44.068118,60.23312818,27.468274776
47.383775,60.270472696,25.611017691
50.948899,60.299507888,23.856085932
54.782261,60.331009899,22.234713318
58.904043,60.355452503,20.726822625
63.335945,60.378117304,19.297689812
68.1013,60.398377699,17.984619441
73.225198,60.414348091,16.773933417
78.734614,60.43021122,15.596102558
84.658555,60.441070667,14.530893792
91.02821,60.453264242,13.550922517
97.877114,60.464478598,12.594643482
105.241324,60.47197799,11.741905345
113.159613,60.48280699,10.916642057
121.673669,60.490084084,10.15883599
130.828317,60.496107557,9.439695386
140.671754,60.502633424,8.8082819146
151.255806,60.506515803,8.1658487568
162.636194,60.509457826,7.6080931391
174.872836,60.512950554,7.0934163814
188.030155,60.516506199,6.5830714571
202.177421,60.521847211,6.1348173708
217.389119,60.524707888,5.6907515341
233.745336,60.524617425,5.2811627994
251.332183,60.528160543,4.9209071197
270.242253,60.528495022,4.5655628693
290.575105,60.532767117,4.2474497598
312.437787,60.531597843,3.9303146735
335.945403,60.532907691,3.648187603
361.221717,60.534464037,3.3844152571
388.399805,60.536797355,3.1310637911
417.622754,60.538951154,2.9042684595
449.044419,60.5382479,2.6856943564
482.830229,60.540818753,2.4729532713
519.158062,60.540905087,2.2801805531
558.219178,60.541926778,2.1106104849
600.219227,60.543659493,1.9357271696
645.379332,60.544453064,1.7902726501
693.937253,60.543926173,1.6528647581
746.148642,60.541157829,1.4907504094
802.288381,60.543347522,1.3643846087
862.652038,60.543066013,1.2331390212
927.557418,60.544658433,1.1299213004
997.346235,60.544762962,0.99580470578
1072.385919,60.54469995,0.88807401999
1153.071539,60.544254006,0.79674671769
1239.827893,60.54530003,0.69435147251
1333.111739,60.546265835,0.6084246591
1433.414201,60.544118033,0.49902693787
1541.263354,60.545649593,0.41173691183
1657.227009,60.545005425,0.32552031173
1781.915693,60.54688034,0.21574817742
1915.985873,60.543844906,0.14627030988
2060.143406,60.54440342,0.067607403491
2215.147258,60.545202625,-0.02075560137
2381.8135,60.543476524,-0.096217558195
2561.019601,60.543568881,-0.18750568569
2753.709054,60.541055517,-0.28660099299
2960.896335,60.540463064,-0.36734227939
3183.672253,60.551141546,-0.45806337701
3423.209687,60.54427242,-0.5468582267
3680.769761,60.546804521,-0.64565358375
3957.708488,60.54438542,-0.71815726261
4255.483905,60.546598797,-0.82094688601
4575.663752,60.543018465,-0.89273125093
4919.933722,60.540486343,-1.0295772305
5290.106341,60.543204319,-1.1285106724
5688.130508,60.538086686,-1.2542852398
6116.101754,60.539825912,-1.3445588559
6576.27328,60.539707586,-1.46662405
7071.067812,60.535806153,-1.6023369708
7603.090363,60.530517364,-1.717084315
8175.141946,60.535985798,-1.8250395048
8790.234319,60.532253858,-1.9438802499
9451.605842,60.53432536,-2.1227118638
10162.73853,60.532631597,-2.3430224293
10927.376379,60.52891609,-2.4489691766
11749.545084,60.529306426,-2.638117238
12633.573228,60.532988213,-2.8526558614
13584.115076,60.531740081,-3.0594746626
14606.175075,60.527356173,-3.3340867151
15705.134205,60.528434741,-3.5841037127
16886.778307,60.526303309,-3.8214969366
18157.328544,60.530981624,-4.1331953535
19523.474155,60.533642938,-4.4573814046
20992.407676,60.535830822,-4.8072363628
22571.862801,60.532792456,-5.1563290843
24270.155104,60.542756922,-5.5526794205
26096.225818,60.540231752,-5.9825808449
28059.688906,60.539361077,-6.4522222107
30170.881683,60.538864267,-6.9492048709
32440.919233,60.541929809,-7.4870413811
34881.752935,60.546180962,-8.0450273742
37506.233381,60.549169554,-8.6473685661
40328.178031,60.546640503,-9.2992921988
43362.443964,60.544309118,-9.9881846124
46625.006097,60.541999605,-10.7590846
50133.041286,60.535775237,-11.524001519
53905.018765,60.538179643,-12.411075062
57960.797381,60.543367718,-13.39162724
62321.730148,60.537198906,-14.35937808
67010.776664,60.538840054,-15.438598368
72052.623996,60.538555354,-16.599384286
77473.816648,60.534586426,-17.846183886
83302.896316,60.542741182,-19.17809522
89570.552153,60.543811253,-20.641282535
96309.782347,60.545911309,-22.152449238
103556.06785,60.547740946,-23.782629859
111347.55916,60.553005175,-25.61789095
119725.27722,60.559586335,-27.522994719
128733.32936,60.564853005,-29.649489846
138419.14148,60.571679003,-31.866234269
148833.70782,60.582667623,-34.327049453
160031.85937,60.592012467,-36.965993039
172072.55258,60.595296134,-39.839699717
185019.17972,60.601652247,-42.958300579
198939.90269,60.605050566,-46.248309736
213908.01181,60.614654338,-49.842881771
230002.31175,60.61871205,-53.76899749
247307.53637,60.61984263,-57.918014555
265914.79485,60.623208386,-62.421638887
285922.05138,60.62042194,-67.333260141
307434.6409,60.620560112,-72.649612143
330565.82369,60.619687955,-78.427725265
355437.38166,60.622153212,-84.72997627
382180.2595,60.614590978,-91.590279799
410935.25411,60.599554208,-99.120500857
441853.75584,60.574167164,-107.3116457
475098.54558,60.534989395,-116.34315019
510844.65171,60.466132323,-126.39142383
549280.27165,60.353968693,-137.5454739
590607.76269,60.169678372,-149.96418904
635044.70733,59.861273997,-163.80321659
682825.05883,59.393845028,-179.09387806
734200.37296,58.658627077,164.26343307
789441.13237,57.623579036,146.59774938
848838.17065,56.234955365,128.52123837
912704.20354,54.509969823,110.71797765
981375.47527,52.494668443,93.637854041
1055213.5289,50.261482488,77.496842455
1134607.1098,47.873378926,62.357339204
1219974.2121,45.372068649,48.026720837
1311764.2798,42.787417424,34.432128364
1410460.5726,40.129547913,21.421202297
1516582.7104,37.41235981,8.836020648
1630689.409,34.637308528,-3.3827609179
1753381.4214,31.811303474,-15.398117737
1885304.7013,28.904745163,-27.293979344
2027153.803,25.92298794,-38.96864561
2179675.5391,22.875827045,-50.636257433
2343672.9116,19.718285156,-62.048041147
2520009.3399,16.475514671,-73.343688655
2709613.2066,13.157577282,-84.486638891
2913482.7452,9.7731196828,-95.335374362
3132691.2955,6.2363381179,-105.80905729
3368392.9548,2.6635212383,-116.40767807
3621828.6539,-0.95417741626,-126.21691323
3894332.6905,-4.7479482253,-136.57134719
4187339.7539,-8.6256120936,-145.33737027
4502392.4785,-12.30685277,-155.82001154
4841149.5655,-15.770344771,-164.67014891
5205394.5159,-19.479704458,-169.81317018
5597045.0199,-23.631862468,176.2449137
6018163.0535,-29.04460233,155.20351686
6470965.7346,-32.87164576,-176.91408481
6957836.9955,-40.039381675,151.76545269
7481340.1339,-45.178612189,158.3246654
8044231.3086,-36.491662319,75.312034747
8649474.0498,-49.129148961,-99.387558968
9300254.862,-38.454170969,148.71366604
10000000.0,-45.522891074,85.916981134
5.0,48.251855224,-168.96576551
5.376197,49.623869069,-178.74147644
5.780698,50.87213343,171.45540947
6.215634,51.910392682,162.47653027
6.683295,52.846694625,153.65713868
7.186141,53.74314995,144.51804413
7.726822,54.478181335,136.35080145
8.308183,55.171260233,128.13229332
8.933285,55.79147658,120.41449604
9.60542,56.320550733,113.20938929
10.328125,56.802599173,106.17867417
11.105207,57.221506382,99.691915928
11.940755,57.597648101,93.461331242
12.83917,57.935851114,87.523913577
13.805181,58.2267553,82.099374466
14.843874,58.492270745,76.817019712
15.960717,58.727574375,71.880805202
17.161591,58.933536548,67.307204148
18.452818,59.118085973,62.91655513
19.841196,59.296137366,58.762651108
21.334035,59.445989589,54.890781753
22.939194,59.575669982,51.264625744
24.665124,59.686971219,47.889714977
26.520912,59.788517954,44.716923208
28.516328,59.8790592,41.694543567
30.661878,59.956501063,38.911735648
32.968858,60.025907731,36.299110816
35.449413,60.086239512,33.857377495
38.116604,60.137913367,31.585096919
40.984473,60.188395827,29.421958101
44.068118,60.228847469,27.435474733
47.383775,60.266290612,25.561475354
50.948899,60.298330368,23.810988835
54.782261,60.326266185,22.186136166
58.904043,60.351967454,20.666748509
63.335945,60.375189808,19.2470118
68.1013,60.39218586,17.921347761
73.225198,60.410345496,16.683941177
78.734614,60.424515684,15.532537594
84.658555,60.435059415,14.449242359
91.02821,60.448610647,13.459853925
97.877114,60.458633447,12.512387848
105.241324,60.467391837,11.636184662
113.159613,60.476950551,10.790514079
121.673669,60.482234381,10.050007651
130.828317,60.488796813,9.3268432206
140.671754,60.495622404,8.6620867758
151.255806,60.499634454,8.0126686495
162.636194,60.505056385,7.441704171
174.872836,60.509787895,6.9149819297
188.030155,60.51273805,6.3938576866
202.177421,60.51344673,5.914240134
217.389119,60.519196984,5.4861056703
233.745336,60.521372961,5.0648944865
251.332183,60.521477422,4.6626327503
270.242253,60.524743168,4.2879458574
290.575105,60.5267133,3.9725459094
312.437787,60.528169634,3.6308690674
335.945403,60.528176047,3.3194536139
361.221717,60.52929908,3.0386614664
388.399805,60.531393988,2.7427122978
417.622754,60.532017395,2.49422431
449.044419,60.533498068,2.2456059964
482.830229,60.534298405,1.9942524046
519.158062,60.535058112,1.7881337886
558.219178,60.537488211,1.5667166294
600.219227,60.536561494,1.3465294651
645.379332,60.537290391,1.1421260987
693.937253,60.537666754,0.95040759262
746.148642,60.536628168,0.76231288144
802.288381,60.537596858,0.57210908505
862.652038,60.537036875,0.40704725444
927.557418,60.53860966,0.21521864963
997.346235,60.538794957,0.033700035229
1072.385919,60.540213769,-0.1618417726
1153.071539,60.535204418,-0.34407116924
1239.827893,60.538842937,-0.50330639169
1333.111739,60.538205273,-0.71559759281
1433.414201,60.538755192,-0.89382920829
1541.263354,60.538744419,-1.0942235616
1657.227009,60.535869227,-1.2902381913
1781.915693,60.53818201,-1.5145366205
1915.985873,60.537415021,-1.7436448326
2060.143406,60.538742499,-1.934114621
2215.147258,60.537895891,-2.1788109022
2381.8135,60.53448026,-2.4371566555
2561.019601,60.534171746,-2.7048830008
2753.709054,60.533376494,-2.9563574172
2960.896335,60.530791453,-3.2384813745
3183.672253,60.542805757,-3.5629674759
3423.209687,60.540519358,-3.8747482776
3680.769761,60.535841848,-4.2223343317
3957.708488,60.532075322,-4.5898209124
4255.483905,60.531762637,-4.9867302142
4575.663752,60.536158556,-5.3924835186
4919.933722,60.528699629,-5.8125242134
5290.106341,60.523020862,-6.2744037767
5688.130508,60.525773987,-6.7269912465
6116.101754,60.520493237,-7.2878563071
6576.27328,60.517253423,-7.8490068621
7071.067812,60.514707221,-8.4699310771
7603.090363,60.514002998,-9.10545177
8175.141946,60.509727425,-9.7717786169
8790.234319,60.502128451,-10.498604844
9451.605842,60.505973763,-11.325308722
10162.73853,60.504544201,-12.192649318
10927.376379,60.498087889,-13.02303873
11749.545084,60.497897594,-14.019602948
12633.573228,60.495813849,-15.104593763
13584.115076,60.492294031,-16.22704478
14606.175075,60.486386276,-17.490792582
15705.134205,60.480693722,-18.80004622
16886.778307,60.47743726,-20.175168974
18157.328544,60.472171847,-21.718079331
19523.474155,60.466484281,-23.393068391
20992.407676,60.463212442,-25.1628151
22571.862801,60.457951042,-27.019361202
24270.155104,60.453725647,-29.085314569
26096.225818,60.446681813,-31.299384886
28059.688906,60.427002101,-33.711801838
30170.881683,60.408949061,-36.325252827
32440.919233,60.408582612,-39.122797763
34881.752935,60.391962852,-42.153289086
37506.233381,60.371342334,-45.410046004
40328.178031,60.345338305,-48.951376343
43362.443964,60.319030777,-52.813266812
46625.006097,60.280427081,-56.986148976
50133.041286,60.233178744,-61.576254093
53905.018765,60.179048921,-66.595305609
57960.797381,60.110773181,-72.112582281
62321.730148,60.015893238,-78.162657852
67010.776664,59.880878106,-84.824195346
72052.623996,59.697945382,-92.170069967
77473.816648,59.439746171,-100.27813682
83302.896316,59.090341356,-109.07423273
89570.552153,58.610601185,-118.63375502
96309.782347,57.978806611,-128.67588675
103556.06785,57.154852766,-139.18426559
111347.55916,56.131813364,-149.71531432
119725.27722,54.918966915,-159.9940854
128733.32936,53.539307756,-169.85857385
138419.14148,52.014073264,-179.04957645
148833.70782,50.378184136,172.39365132
160031.85937,48.665255129,164.56563338
172072.55258,46.89073207,157.46011675
185019.17972,45.08466116,150.88333831
198939.90269,43.24670372,144.89443248
213908.01181,41.395244221,139.29154721
230002.31175,39.533505976,134.1209846
247307.53637,37.657062542,129.29553259
265914.79485,35.774271374,124.78495006
285922.05138,33.888987234,120.49572887
307434.6409,32.011184002,116.47074688
330565.82369,30.119125199,112.55375418
355437.38166,28.234208212,108.77539654
382180.2595,26.349207531,105.15404255
410935.25411,24.464411057,101.57452197
441853.75584,22.578500632,98.157009749
475098.54558,20.694429215,94.742267913
510844.65171,18.809199286,91.3213291
549280.27165,16.931134334,87.84991003
590607.76269,15.011903507,84.477612108
635044.70733,13.161537667,80.980006283
682825.05883,11.238134062,77.285874222
734200.37296,9.3382169662,73.763308508
789441.13237,7.4899054675,69.932585063
848838.17065,5.6229103148,65.906599065
912704.20354,3.7078110703,61.318772616
981375.47527,1.8326861366,56.826152968
1055213.5289,-0.071477292009,52.666379389
1134607.1098,-2.0256309387,47.24894147
1219974.2121,-3.8544664443,42.472324698
1311764.2798,-5.9925362333,35.437560571
1410460.5726,-7.9454857207,31.534304893
1516582.7104,-9.6757465383,25.057075879
1630689.409,-12.010127109,20.483625619
1753381.4214,-13.312664619,13.402952647
1885304.7013,-15.453718671,7.9610210939
2027153.803,-16.742161969,-2.2757832501
2179675.5391,-19.107693652,-10.640447056
2343672.9116,-20.060764133,-24.2650177
2520009.3399,-20.948495673,-23.179769441
2709613.2066,-23.237778697,-35.585380828
2913482.7452,-23.440396384,-39.131699679
3132691.2955,-26.322425381,-46.023883511
3368392.9548,-26.585601861,-53.127656214
3621828.6539,-28.390077441,-51.346125659
3894332.6905,-28.071652332,-69.814840973
4187339.7539,-28.177594498,-57.594489254
4502392.4785,-30.714772999,-82.040504256
4841149.5655,-28.486189409,-82.490743834
5205394.5159,-32.929454086,-86.164397424
5597045.0199,-31.959673347,-83.912891562
6018163.0535,-32.006490334,-125.07604353
6470965.7346,-35.167002787,-122.7371926
6957836.9955,-41.864042838,-114.89657485
7481340.1339,-37.783116541,-84.815378136
8044231.3086,-34.964911356,-117.95809762
8649474.0498,-35.409402596,-92.565246177
9300254.862,-35.491527039,-118.30950404
10000000.0,-36.511743687,-140.08820229
5.0,48.25470623,-168.90719166
5.376197,49.626922738,-178.72377421
5.780698,50.874767611,171.44999573
6.215634,51.912298345,162.48540637
6.683295,52.852940475,153.6644023
7.186141,53.746895762,144.51560906
7.726822,54.484458782,136.37114261
8.308183,55.177605602,128.13538917
8.933285,55.795175823,120.41893021
9.60542,56.324832982,113.20871127
10.328125,56.807789744,106.16437441
11.105207,57.227474775,99.674230748
11.940755,57.601883781,93.43195679
12.83917,57.941105994,87.494875844
13.805181,58.231429011,82.0730438
14.843874,58.497083861,76.77285681
15.960717,58.732453039,71.866265541
17.161591,58.939629658,67.264854959
18.452818,59.124801459,62.880423764
19.841196,59.300945986,58.712555227
21.334035,59.447842649,54.831977366
22.939194,59.577860872,51.212909177
24.665124,59.694526047,47.828485312
26.520912,59.792822304,44.647685217
28.516328,59.884171866,41.620939447
30.661878,59.963138953,38.840394065
32.968858,60.030024812,36.216902608
35.449413,60.091405146,33.775603464
38.116604,60.143658432,31.486378122
40.984473,60.190318066,29.330040158
44.068118,60.232756886,27.317696275
47.383775,60.271039369,25.456916672
50.948899,60.300855673,23.694706834
54.782261,60.330279102,22.056533996
58.904043,60.355371254,20.520077918
63.335945,60.376304895,19.084911636
68.1013,60.395725158,17.747917666
73.225198,60.413182455,16.507040082
78.734614,60.428591965,15.333674773
84.658555,60.444935944,14.241137924
91.02821,60.455207916,13.217799073
97.877114,60.460942504,12.269974803
105.241324,60.473130599,11.355569398
113.159613,60.477380945,10.519509
121.673669,60.486435303,9.740057996
130.828317,60.492250338,9.0170443891
140.671754,60.498249159,8.3034891099
151.255806,60.50436148,7.6439345797
162.636194,60.507967176,7.0523064144
174.872836,60.51298472,6.4806379545
188.030155,60.517243768,5.9371955701
202.177421,60.520455409,5.4173936761
217.389119,60.523157533,4.9315018798
233.745336,60.522987977,4.4810227935
251.332183,60.526009072,4.0368139221
270.242253,60.52900207,3.6110562801
290.575105,60.532229734,3.2136410768
312.437787,60.531074064,2.8309599583
335.945403,60.534110749,2.4701906405
361.221717,60.533866253,2.1164371114
388.399805,60.535502869,1.7569356162
417.622754,60.535712343,1.4478060559
449.044419,60.537022604,1.1047118319
482.830229,60.537289062,0.78958111379
519.158062,60.539210843,0.46003317548
558.219178,60.539769205,0.16323568423
600.219227,60.538946611,-0.15101762806
645.379332,60.538298204,-0.4739239779
693.937253,60.540636535,-0.80009744717
746.148642,60.540766191,-1.1254245743
802.288381,60.539823904,-1.4332332765
862.652038,60.541564778,-1.801671935
927.557418,60.539539183,-2.1289686014
997.346235,60.54121501,-2.4936545773
1072.385919,60.539156772,-2.8552806479
1153.071539,60.5393484,-3.2378067902
1239.827893,60.540539805,-3.6638706453
1333.111739,60.537156253,-4.0625566156
1433.414201,60.537024547,-4.5062613565
1541.263354,60.535931461,-5.003807031
1657.227009,60.538297211,-5.4703915481
1781.915693,60.535277618,-5.9952351534
1915.985873,60.537634048,-6.5447331439
2060.143406,60.533169914,-7.1436696032
2215.147258,60.531268063,-7.7593068506
2381.8135,60.531729877,-8.416929494
2561.019601,60.526402595,-9.1371426491
2753.709054,60.525447678,-9.8840920451
2960.896335,60.522601857,-10.703256556
3183.672253,60.524758891,-11.56953986
3423.209687,60.524059327,-12.472715267
3680.769761,60.519164157,-13.473157594
3957.708488,60.516940278,-14.501144475
4255.483905,60.510359203,-15.634636589
4575.663752,60.511084004,-16.869779681
4919.933722,60.506921724,-18.205281958
5290.106341,60.494821009,-19.585690042
5688.130508,60.489090157,-21.098783783
6116.101754,60.472938458,-22.654963881
6576.27328,60.468013843,-24.396431687
7071.067812,60.462630877,-26.276078881
7603.090363,60.447001645,-28.230132402
8175.141946,60.439860349,-30.426904698
8790.234319,60.429946545,-32.728122594
9451.605842,60.414927281,-35.241144943
10162.73853,60.402588606,-37.952024689
10927.376379,60.38781984,-40.862064866
11749.545084,60.36090432,-44.028729411
12633.573228,60.344470837,-47.476656187
13584.115076,60.317015386,-51.206884692
14606.175075,60.283350457,-55.3274492
15705.134205,60.247202803,-59.777846826
16886.778307,60.191938379,-64.658511761
18157.328544,60.121579784,-70.002416962
19523.474155,60.035219167,-75.955531562
20992.407676,59.893945265,-82.465399422
22571.862801,59.72318594,-89.602141301
24270.155104,59.472219366,-97.521029379
26096.225818,59.11254578,-106.13538242
28059.688906,58.642208387,-115.40942435
30170.881683,58.006302236,-125.28093897
32440.919233,57.198220748,-135.49678068
34881.752935,56.195704265,-145.74958908
37506.233381,54.991294037,-155.73711787
40328.178031,53.625541964,-165.34440929
43362.443964,52.1092784,-174.30969445
46625.006097,50.484901989,177.45229477
50133.041286,48.772557967,169.95132466
53905.018765,47.006691605,163.0795293
57960.797381,45.204802826,156.864583
62321.730148,43.371419574,151.197414
67010.776664,41.512002972,146.08069417
72052.623996,39.647435763,141.41033832
77473.816648,37.774335749,137.07993497
83302.896316,35.894508208,133.08382385
89570.552153,34.01574946,129.41067696
96309.782347,32.133086699,126.00119127
103556.06785,30.242744655,122.77443182
111347.55916,28.361369674,119.83846789
119725.27722,26.473295509,117.01086898
128733.32936,24.594688692,114.37577111
138419.14148,22.710391927,111.87102335
148833.70782,20.826110852,109.47191027
160031.85937,18.934489367,107.24641836
172072.55258,17.061612756,105.02624735
185019.17972,15.181638617,102.88282718
